# t[days] Lbol[erg/s]
1.22449 1.37255e+41
1.42857 1.37255e+41
1.63265 1.35617e+41
1.83673 1.28490e+41
2.04082 1.19916e+41
2.24490 1.11250e+41
2.44898 1.06812e+41
2.65306 1.03504e+41
2.85714 1.01957e+41
3.06122 9.87583e+40
3.26531 9.51129e+40
3.46939 9.42890e+40
3.67347 9.15048e+40
3.87755 8.86403e+40
4.08163 8.86403e+40
4.28571 8.90614e+40
4.48980 8.90614e+40
4.69388 8.40787e+40
4.89796 8.34731e+40
5.10204 8.21187e+40
5.30612 8.17064e+40
5.51020 7.95369e+40
5.71429 7.84272e+40
5.91837 7.66784e+40
