# t[days] Lbol[erg/s]
1.22449 1.94571e+41
1.42857 1.94571e+41
1.63265 1.84190e+41
1.83673 1.81279e+41
2.04082 1.67831e+41
2.24490 1.60515e+41
2.44898 1.50839e+41
2.65306 1.42529e+41
2.85714 1.34821e+41
3.06122 1.25169e+41
3.26531 1.16983e+41
3.46939 1.10703e+41
3.67347 1.02398e+41
3.87755 9.53185e+40
4.08163 8.73770e+40
4.28571 8.25963e+40
4.48980 7.63359e+40
4.69388 7.22448e+40
4.89796 6.80122e+40
5.10204 6.34735e+40
5.30612 5.93713e+40
5.51020 5.51949e+40
5.71429 5.16758e+40
5.91837 4.88470e+40
