# t[days] u g r i z y J H K
1.22449 -11.832 -13.866 -14.992 -15.538 -15.794 -15.907 -16.041 -15.936 -15.690 
1.42857 -11.832 -13.866 -14.992 -15.538 -15.794 -15.907 -16.042 -15.936 -15.749 
1.63265 -11.324 -13.602 -14.764 -15.411 -15.719 -15.858 -16.041 -15.940 -15.779 
1.83673 -10.876 -13.296 -14.578 -15.222 -15.590 -15.765 -16.007 -15.965 -15.819 
2.04082 -10.473 -12.961 -14.326 -15.097 -15.504 -15.680 -15.922 -15.965 -15.850 
2.24490 -9.814 -12.624 -14.087 -14.942 -15.393 -15.624 -15.840 -15.919 -15.850 
2.44898 -9.192 -12.267 -13.853 -14.771 -15.222 -15.441 -15.776 -15.878 -15.838 
2.65306 -8.963 -11.937 -13.576 -14.535 -15.033 -15.326 -15.705 -15.833 -15.818 
2.85714 -8.184 -11.450 -13.326 -14.339 -14.950 -15.210 -15.595 -15.795 -15.803 
3.06122 -7.934 -11.249 -13.101 -14.148 -14.724 -15.077 -15.506 -15.733 -15.761 
3.26531 -7.041 -10.787 -12.795 -13.912 -14.578 -14.892 -15.406 -15.638 -15.699 
3.46939 -6.248 -10.568 -12.585 -13.720 -14.412 -14.713 -15.287 -15.596 -15.638 
3.67347 -5.989 -10.209 -12.229 -13.484 -14.188 -14.585 -15.184 -15.532 -15.634 
3.87755 -5.955 -9.802 -11.980 -13.329 -14.004 -14.437 -15.076 -15.462 -15.568 
4.08163 -5.700 -9.449 -11.746 -13.120 -13.870 -14.291 -14.941 -15.363 -15.508 
4.28571 -4.958 -8.876 -11.420 -12.910 -13.607 -14.063 -14.822 -15.255 -15.452 
4.48980 -4.465 -8.767 -11.055 -12.673 -13.511 -13.895 -14.700 -15.225 -15.409 
4.69388 -3.682 -8.382 -10.978 -12.409 -13.301 -13.755 -14.528 -15.087 -15.316 
4.89796 -2.592 -8.030 -10.667 -12.251 -13.051 -13.605 -14.456 -14.985 -15.222 
5.10204 -2.578 -7.638 -10.356 -12.067 -12.906 -13.368 -14.319 -14.923 -15.204 
5.30612 -2.422 -7.196 -10.006 -11.756 -12.690 -13.231 -14.148 -14.820 -15.134 
5.51020 -2.386 -7.122 -9.730 -11.480 -12.544 -13.097 -14.053 -14.745 -15.100 
5.71429 -1.383 -6.263 -9.480 -11.332 -12.348 -12.921 -13.871 -14.651 -15.000 
5.91837 0.000 -6.165 -9.226 -11.073 -12.125 -12.762 -13.732 -14.535 -14.922 
