# t[days] u g r i z y J H K
1.22449 -4.117 -8.062 -9.883 -10.802 -11.238 -11.512 -12.068 -12.575 -12.807 
1.42857 -4.117 -8.062 -9.883 -10.802 -11.238 -11.512 -12.068 -12.575 -12.807 
1.63265 -3.926 -7.182 -9.216 -10.146 -10.714 -11.092 -11.746 -12.331 -12.636 
1.83673 -2.789 -6.246 -8.358 -9.528 -10.137 -10.514 -11.360 -12.134 -12.536 
2.04082 -1.830 -5.708 -7.775 -9.015 -9.598 -10.146 -10.999 -11.868 -12.439 
2.24490 -1.635 -5.105 -6.906 -8.304 -9.104 -9.634 -10.701 -11.658 -12.247 
2.44898 -0.992 -3.743 -6.444 -7.731 -8.377 -9.064 -10.235 -11.380 -12.142 
2.65306 0.612 -3.578 -6.068 -7.160 -8.086 -8.500 -9.892 -11.121 -11.921 
2.85714 1.520 -2.813 -5.257 -6.585 -7.513 -8.023 -9.440 -10.823 -11.768 
3.06122 2.428 -1.313 -4.273 -6.303 -7.117 -7.551 -9.194 -10.652 -11.518 
3.26531 3.336 -0.688 -4.154 -5.511 -6.299 -7.133 -8.825 -10.323 -11.357 
3.46939 4.243 -0.688 -3.745 -5.365 -6.085 -6.619 -8.464 -10.063 -11.147 
3.67347 5.151 0.076 -3.066 -4.928 -5.799 -6.508 -8.106 -9.736 -11.013 
3.87755 6.059 0.807 -2.581 -3.957 -4.480 -5.778 -7.799 -9.566 -10.738 
4.08163 6.967 1.537 -2.243 -3.796 -4.453 -5.716 -7.495 -9.374 -10.629 
4.28571 7.874 2.268 -1.818 -2.867 -4.151 -4.476 -7.198 -8.952 -10.384 
4.48980 8.782 2.999 -0.709 -2.867 -4.058 -4.455 -6.641 -8.790 -10.164 
4.69388 9.690 3.730 -0.709 -1.977 -3.303 -4.353 -6.446 -8.512 -9.914 
4.89796 10.598 4.461 -0.262 -1.628 -2.203 -3.604 -5.708 -8.239 -9.740 
5.10204 11.506 5.191 0.120 -1.562 3.259 -3.527 -5.678 -8.039 -9.510 
5.30612 12.413 5.922 0.661 2.424 4.801 -3.498 -5.228 -7.657 -9.311 
5.51020 13.321 6.653 1.201 3.668 6.344 0.190 -5.082 -7.280 -9.175 
5.71429 14.229 7.384 1.742 4.912 7.886 1.099 -4.603 -7.090 -8.855 
5.91837 14.229 7.384 1.742 4.912 7.886 1.099 -4.420 -6.886 -8.804 
