# t[days] u g r i z y J H K
0.51724 -12.230 -13.282 -13.185 -12.308 -11.406 -10.588 -9.406 -9.887 -2.678 
1.03448 -12.230 -13.282 -13.185 -12.308 -11.406 -10.679 -9.538 -9.964 -9.132 
1.55172 -10.480 -11.938 -12.042 -11.590 -11.089 -10.588 -10.184 -10.370 -10.424 
2.06897 -8.676 -10.708 -11.237 -11.093 -10.558 -10.304 -10.184 -10.640 -11.023 
2.58621 -6.544 -9.340 -10.154 -10.416 -10.183 -10.010 -10.046 -10.648 -11.023 
3.10345 -3.742 -7.456 -8.817 -9.447 -9.284 -9.218 -9.639 -10.648 -10.948 
3.62069 -2.375 -5.821 -7.515 -8.203 -8.337 -8.425 -8.936 -10.149 -10.719 
4.13793 -0.349 -3.629 -6.055 -6.920 -7.054 -7.286 -8.168 -9.588 -10.533 
4.65517 1.678 -1.859 -3.982 -5.741 -6.139 -6.339 -7.703 -9.175 -10.223 
5.17241 3.749 -0.089 9.927 -3.288 -4.505 -5.118 -6.846 -8.472 -9.608 
5.68966 5.819 1.681 13.943 -2.880 -2.766 -4.602 -5.944 -7.827 -9.317 
6.20690 7.890 3.508 17.959 -2.472 -1.330 -1.209 -5.478 -7.432 -8.870 
6.72414 9.961 5.335 21.975 -2.064 3.598 -1.158 -4.950 -6.771 -8.411 
7.24138 12.032 7.162 25.991 -1.041 5.728 0.137 -2.953 -6.489 -7.776 
7.75862 14.103 8.990 30.008 -0.018 7.858 1.432 2.197 -5.362 -7.272 
8.27586 16.174 10.817 34.024 1.005 9.988 2.727 4.006 -5.121 -6.916 
8.79310 18.244 12.644 38.040 1.782 12.118 4.022 5.815 -4.212 -6.392 
9.31034 20.315 14.471 42.056 2.559 14.249 5.317 7.624 -3.770 -6.262 
9.82759 22.386 16.299 46.073 3.336 16.379 6.612 9.432 -3.747 -5.648 
10.34483 24.457 18.126 50.089 4.113 18.509 7.907 11.241 0.606 -5.261 
10.86207 26.528 19.953 54.105 4.890 20.639 9.202 13.050 1.799 -4.941 
11.37931 28.598 21.780 58.121 5.667 22.769 10.497 14.859 2.993 -4.492 
11.89655 30.669 23.608 62.137 6.444 24.900 11.792 16.667 4.186 -4.241 
12.41379 32.740 25.435 66.154 7.221 27.030 13.088 18.476 5.380 -4.149 
12.93103 34.811 27.262 70.170 7.998 29.160 14.383 20.285 6.573 -3.597 
13.44828 36.882 29.089 74.186 8.775 31.290 15.678 22.094 7.767 -3.150 
13.96552 38.952 30.917 78.202 9.552 33.421 16.973 23.902 8.960 -2.134 
14.48276 41.023 32.744 82.218 10.329 35.551 18.268 25.711 10.154 0.474 
15.00000 41.023 32.744 82.218 10.329 35.551 18.268 25.711 10.154 0.474 
