# t[days] Lbol[erg/s]
0.51724 1.02052e+41
1.03448 8.17893e+41
1.55172 8.72306e+41
2.06897 8.72306e+41
2.58621 7.91469e+41
3.10345 6.19905e+41
3.62069 4.76079e+41
4.13793 3.41765e+41
4.65517 2.45784e+41
5.17241 1.78452e+41
5.68966 1.34769e+41
6.20690 1.01995e+41
6.72414 7.90773e+40
7.24138 6.66137e+40
7.75862 5.70239e+40
8.27586 4.78015e+40
8.79310 4.23432e+40
9.31034 3.70913e+40
9.82759 3.36299e+40
10.34483 3.04915e+40
10.86207 2.76459e+40
11.37931 2.50660e+40
11.89655 2.27267e+40
12.41379 2.06058e+40
12.93103 1.86829e+40
13.44828 1.69393e+40
13.96552 1.53585e+40
14.48276 1.39252e+40
15.00000 1.26257e+40
