# t[days] u g r i z y J H K
0.51724 -13.543 -13.991 -14.846 -14.736 -14.044 -13.213 -13.215 -11.515 -12.599 
1.03448 -13.745 -15.180 -15.953 -16.103 -15.670 -14.871 -14.140 -13.159 -13.219 
1.55172 -13.745 -15.180 -15.953 -16.103 -15.670 -14.871 -14.140 -13.537 -13.219 
2.06897 -12.931 -14.898 -15.834 -15.849 -15.247 -14.715 -13.735 -13.537 -13.219 
2.58621 -12.190 -14.486 -15.367 -15.348 -14.870 -14.144 -13.272 -12.950 -12.824 
3.10345 -11.215 -13.843 -14.840 -14.756 -14.253 -13.850 -13.057 -12.939 -12.851 
3.62069 -10.270 -13.195 -14.256 -14.213 -13.691 -13.075 -12.750 -12.939 -12.851 
4.13793 -9.565 -12.602 -13.680 -13.774 -13.267 -12.677 -12.495 -12.816 -12.851 
4.65517 -8.493 -12.002 -13.291 -13.341 -12.964 -12.566 -12.339 -12.816 -12.792 
5.17241 -7.954 -11.452 -12.763 -12.943 -12.811 -12.311 -12.289 -12.707 -12.792 
5.68966 -7.037 -10.840 -12.279 -12.602 -12.465 -12.087 -12.260 -12.637 -12.818 
6.20690 -6.194 -10.218 -11.897 -12.208 -12.145 -11.740 -11.968 -12.500 -12.886 
6.72414 -5.113 -9.722 -11.357 -11.865 -11.726 -11.550 -11.923 -12.499 -12.843 
7.24138 -4.178 -9.093 -10.774 -11.370 -11.399 -11.266 -11.773 -12.424 -12.843 
7.75862 -3.678 -8.434 -10.297 -11.074 -11.026 -10.833 -11.478 -12.322 -12.781 
8.27586 -0.788 -7.776 -9.761 -10.646 -10.740 -10.459 -11.217 -12.101 -12.564 
8.79310 -0.788 -6.934 -9.180 -10.203 -10.306 -10.188 -11.072 -12.023 -12.404 
9.31034 -0.788 -5.904 -8.542 -9.374 -9.963 -9.976 -10.744 -11.743 -12.403 
9.82759 0.399 -5.611 -8.147 -8.990 -9.512 -9.274 -10.290 -11.570 -12.377 
10.34483 1.315 -4.885 -6.947 -8.529 -8.584 -9.168 -10.122 -11.438 -12.184 
10.86207 2.230 -4.516 -6.480 -8.172 -8.508 -8.903 -9.905 -11.275 -11.939 
11.37931 3.145 -4.302 -6.235 -7.456 -7.817 -8.221 -9.681 -11.014 -11.935 
11.89655 4.061 -3.592 -5.665 -7.406 -7.529 -7.618 -9.295 -10.783 -11.672 
12.41379 4.976 -3.355 0.525 -6.666 -7.065 -7.545 -9.121 -10.497 -11.561 
12.93103 5.892 -3.118 2.260 -6.157 -6.785 -7.506 -8.730 -10.246 -11.383 
13.44828 6.807 -2.881 3.994 -5.564 -5.918 -6.363 -8.466 -10.182 -11.185 
13.96552 7.723 -2.547 5.728 -4.736 -5.918 -6.231 -7.994 -9.884 -11.153 
14.48276 8.638 -2.213 7.463 -4.613 -5.282 -5.099 -7.917 -9.202 -10.736 
15.00000 8.638 -1.879 7.463 -1.776 -5.282 -3.560 -6.924 -9.075 -10.266 
