# t[days] Lbol[erg/s]
0.51724 1.05749e+41
1.03448 5.82972e+41
1.55172 8.13195e+41
2.06897 8.13195e+41
2.58621 7.21255e+41
3.10345 6.02793e+41
3.62069 4.91652e+41
4.13793 3.75308e+41
4.65517 2.74424e+41
5.17241 2.08449e+41
5.68966 1.43821e+41
6.20690 1.16184e+41
6.72414 8.96668e+40
7.24138 7.15832e+40
7.75862 5.87069e+40
8.27586 5.06049e+40
8.79310 4.45697e+40
9.31034 3.93721e+40
9.82759 3.42086e+40
10.34483 2.97223e+40
10.86207 2.58243e+40
11.37931 2.24376e+40
11.89655 1.94950e+40
12.41379 1.69383e+40
12.93103 1.47169e+40
13.44828 1.27869e+40
13.96552 1.11099e+40
14.48276 9.65291e+39
15.00000 8.38697e+39
