# t[days] Lbol[erg/s]
0.51724 2.57171e+40
1.03448 2.89204e+41
1.55172 5.41379e+41
2.06897 5.41379e+41
2.58621 5.28245e+41
3.10345 4.43453e+41
3.62069 4.02720e+41
4.13793 3.28451e+41
4.65517 2.69322e+41
5.17241 2.26290e+41
5.68966 1.65765e+41
6.20690 1.32131e+41
6.72414 1.00611e+41
7.24138 8.00422e+40
7.75862 6.02103e+40
8.27586 5.10114e+40
8.79310 4.03762e+40
9.31034 3.59367e+40
9.82759 3.15197e+40
10.34483 2.76457e+40
10.86207 2.42478e+40
11.37931 2.12675e+40
11.89655 1.86535e+40
12.41379 1.63609e+40
12.93103 1.43500e+40
13.44828 1.25862e+40
13.96552 1.10393e+40
14.48276 9.68244e+39
15.00000 8.49238e+39
