# t[days] Lbol[erg/s]
0.51724 1.04351e+41
1.03448 4.83464e+41
1.55172 4.83464e+41
2.06897 4.48421e+41
2.58621 3.42784e+41
3.10345 2.41437e+41
3.62069 1.65066e+41
4.13793 1.07522e+41
4.65517 7.77615e+40
5.17241 5.60491e+40
5.68966 4.20436e+40
6.20690 3.52837e+40
6.72414 2.80039e+40
7.24138 2.46119e+40
7.75862 2.13408e+40
8.27586 1.86111e+40
8.79310 1.60780e+40
9.31034 1.42038e+40
9.82759 1.27028e+40
10.34483 1.13605e+40
10.86207 1.01600e+40
11.37931 9.08637e+39
11.89655 8.12620e+39
12.41379 7.26748e+39
12.93103 6.49951e+39
13.44828 5.81270e+39
13.96552 5.19846e+39
14.48276 4.64913e+39
15.00000 4.15784e+39
