# t[days] Lbol[erg/s]
0.51724 4.49099e+40
1.03448 1.38876e+41
1.55172 1.38876e+41
2.06897 1.21722e+41
2.58621 9.47942e+40
3.10345 6.47796e+40
3.62069 4.44515e+40
4.13793 2.88569e+40
4.65517 1.93272e+40
5.17241 1.35817e+40
5.68966 1.03547e+40
6.20690 8.31488e+39
6.72414 7.18757e+39
7.24138 6.02923e+39
7.75862 5.25859e+39
8.27586 4.70059e+39
8.79310 4.16576e+39
9.31034 3.59655e+39
9.82759 3.27605e+39
10.34483 2.98411e+39
10.86207 2.71819e+39
11.37931 2.47596e+39
11.89655 2.25532e+39
12.41379 2.05434e+39
12.93103 1.87127e+39
13.44828 1.70452e+39
13.96552 1.55262e+39
14.48276 1.41427e+39
15.00000 1.28824e+39
