# t[days] u g r i z y J H K
0.51724 -12.066 -12.606 -13.345 -14.200 -12.471 -12.263 -10.194 -11.677 -9.298 
1.03448 -13.126 -14.239 -14.848 -14.972 -14.647 -14.084 -13.119 -11.699 -11.263 
1.55172 -13.126 -14.239 -14.848 -14.972 -14.647 -14.084 -13.119 -12.202 -11.505 
2.06897 -12.303 -13.975 -14.784 -14.945 -14.332 -13.635 -13.074 -12.202 -11.505 
2.58621 -11.763 -13.536 -14.422 -14.469 -13.920 -13.074 -12.316 -12.014 -11.352 
3.10345 -10.788 -12.987 -13.852 -13.873 -13.308 -12.579 -12.128 -11.985 -11.118 
3.62069 -10.139 -12.409 -13.396 -13.367 -12.734 -11.982 -11.479 -11.299 -11.064 
4.13793 -9.427 -11.982 -12.926 -12.773 -12.218 -11.804 -11.113 -11.238 -11.063 
4.65517 -8.671 -11.498 -12.482 -12.410 -11.817 -11.223 -11.085 -11.107 -11.063 
5.17241 -8.232 -11.015 -12.158 -12.174 -11.597 -11.061 -10.985 -11.107 -11.109 
5.68966 -7.416 -10.642 -11.801 -11.883 -11.426 -10.913 -10.909 -11.174 -11.117 
6.20690 -7.020 -10.370 -11.552 -11.680 -11.345 -10.812 -10.857 -11.174 -11.127 
6.72414 -6.376 -9.912 -11.326 -11.377 -11.102 -10.663 -10.802 -11.158 -11.283 
7.24138 -6.015 -9.476 -10.929 -11.168 -10.876 -10.570 -10.760 -11.056 -11.397 
7.75862 -5.013 -9.085 -10.620 -10.894 -10.619 -10.361 -10.616 -11.056 -11.341 
8.27586 -4.032 -8.617 -10.306 -10.595 -10.364 -10.230 -10.607 -11.040 -11.384 
8.79310 -3.712 -8.077 -9.845 -10.435 -10.261 -9.972 -10.440 -11.019 -11.341 
9.31034 -3.636 -7.753 -9.538 -10.005 -9.977 -9.857 -10.213 -10.957 -11.265 
9.82759 -3.336 -7.183 -9.140 -9.760 -9.762 -9.507 -10.066 -10.874 -11.191 
10.34483 -2.785 -6.377 -8.652 -9.346 -9.380 -9.191 -9.964 -10.671 -11.124 
10.86207 -0.409 -6.376 -8.269 -9.061 -9.314 -8.981 -9.766 -10.613 -11.005 
11.37931 -0.088 -5.665 -8.008 -8.843 -8.892 -8.877 -9.498 -10.533 -10.967 
11.89655 2.085 -5.328 -7.432 -8.327 -8.639 -8.550 -9.399 -10.401 -10.881 
12.41379 3.245 -4.229 -7.026 -7.994 -8.143 -8.276 -9.337 -10.146 -10.733 
12.93103 4.404 -3.944 -6.669 -7.887 -7.849 -8.091 -9.084 -10.095 -10.731 
13.44828 5.564 -3.499 -5.949 -7.467 -7.654 -7.702 -8.867 -9.945 -10.581 
13.96552 6.723 -2.663 -5.735 -7.189 -7.340 -7.475 -8.573 -9.815 -10.548 
14.48276 7.883 -2.375 -5.305 -6.248 -7.028 -7.198 -8.395 -9.813 -10.429 
15.00000 7.883 -1.857 -4.432 -6.006 -6.466 -6.465 -8.099 -9.364 -10.170 
