# t[days] u g r i z y J H K
0.51724 -12.962 -13.575 -13.547 -14.142 -13.049 -13.018 -13.092 0.000 -11.952 
1.03448 -13.494 -14.734 -15.423 -15.448 -15.217 -14.765 -13.790 -13.498 -12.710 
1.55172 -13.494 -14.734 -15.592 -15.814 -15.593 -14.861 -14.052 -13.498 -13.029 
2.06897 -13.064 -14.669 -15.592 -15.814 -15.593 -14.861 -14.052 -13.527 -13.468 
2.58621 -12.354 -14.361 -15.377 -15.523 -15.092 -14.617 -13.674 -13.343 -13.029 
3.10345 -11.642 -13.989 -15.019 -15.229 -14.600 -14.086 -13.182 -13.151 -12.953 
3.62069 -10.986 -13.518 -14.553 -14.622 -14.198 -13.580 -12.879 -12.949 -12.827 
4.13793 -10.108 -12.916 -14.043 -14.080 -13.752 -13.180 -12.592 -12.658 -12.434 
4.65517 -9.415 -12.354 -13.630 -13.681 -13.295 -12.685 -12.395 -12.481 -12.380 
5.17241 -8.752 -11.971 -13.199 -13.372 -12.966 -12.382 -12.216 -12.451 -12.380 
5.68966 -8.287 -11.490 -12.842 -13.025 -12.730 -12.257 -12.154 -12.389 -12.283 
6.20690 -7.684 -11.111 -12.489 -12.823 -12.381 -11.951 -11.926 -12.294 -12.279 
6.72414 -6.479 -10.674 -12.193 -12.523 -12.194 -11.620 -11.799 -12.190 -12.279 
7.24138 -6.171 -10.333 -11.909 -12.240 -12.036 -11.513 -11.622 -12.126 -12.279 
7.75862 -5.643 -9.908 -11.515 -12.005 -11.910 -11.483 -11.587 -12.097 -12.249 
8.27586 -4.956 -9.509 -11.191 -11.709 -11.551 -11.290 -11.514 -12.089 -12.237 
8.79310 -4.322 -9.083 -10.882 -11.411 -11.351 -11.067 -11.509 -12.003 -12.237 
9.31034 -3.688 -8.494 -10.439 -11.119 -11.047 -10.808 -11.336 -11.946 -12.224 
9.82759 -2.898 -8.179 -10.110 -10.790 -10.863 -10.601 -11.175 -11.851 -12.194 
10.34483 -0.951 -7.676 -9.694 -10.375 -10.449 -10.444 -11.081 -11.656 -12.111 
10.86207 0.511 -6.926 -9.181 -10.163 -10.188 -10.230 -10.777 -11.614 -12.079 
11.37931 1.604 -6.869 -9.002 -9.690 -9.852 -9.867 -10.750 -11.544 -12.079 
11.89655 2.698 -6.248 -8.186 -9.368 -9.522 -9.588 -10.359 -11.385 -11.942 
12.41379 3.791 -5.846 -7.993 -9.118 -9.155 -9.169 -10.338 -11.252 -11.788 
12.93103 4.885 -4.680 -7.489 -8.762 -8.966 -8.898 -9.854 -11.064 -11.646 
13.44828 5.978 -4.549 -6.951 -8.305 -8.788 -8.815 -9.832 -11.046 -11.642 
13.96552 7.072 -4.543 -6.799 -8.089 -8.325 -8.517 -9.628 -10.896 -11.401 
14.48276 8.165 -3.843 -6.055 -7.514 -8.204 -8.372 -9.317 -10.598 -11.376 
15.00000 8.165 -1.921 -4.888 -7.184 -7.534 -7.700 -9.086 -10.301 -11.119 
