# t[days] u g r i z y J H K
0.51724 -11.532 -12.414 -13.537 -13.446 -9.296 -13.579 -6.163 -11.228 -12.057 
1.03448 -14.008 -14.787 -15.604 -15.558 -15.326 -14.941 -14.581 -13.154 -13.557 
1.55172 -14.109 -15.184 -16.047 -16.580 -16.487 -16.105 -15.639 -15.080 -14.805 
2.06897 -14.109 -15.184 -16.047 -16.609 -16.730 -16.415 -15.639 -15.158 -15.056 
2.58621 -13.364 -14.992 -15.991 -16.609 -16.730 -16.415 -15.614 -15.286 -14.805 
3.10345 -13.085 -14.834 -15.947 -16.593 -16.632 -16.294 -15.574 -15.158 -14.848 
3.62069 -12.443 -14.642 -15.830 -16.465 -16.461 -16.050 -15.420 -14.802 -14.848 
4.13793 -11.912 -14.322 -15.611 -16.252 -16.259 -15.705 -15.287 -14.768 -14.848 
4.65517 -11.316 -13.923 -15.309 -15.940 -15.910 -15.472 -14.924 -14.662 -14.132 
5.17241 -10.947 -13.647 -15.041 -15.610 -15.674 -15.215 -14.638 -14.418 -14.104 
5.68966 -10.211 -13.261 -14.768 -15.306 -15.211 -14.928 -14.385 -14.306 -14.064 
6.20690 -9.897 -12.972 -14.459 -15.080 -14.957 -14.552 -14.181 -14.103 -13.740 
6.72414 -9.081 -12.470 -14.143 -14.713 -14.597 -14.097 -14.030 -13.973 -13.674 
7.24138 -8.642 -12.124 -13.757 -14.377 -14.342 -13.991 -13.587 -13.599 -13.569 
7.75862 -7.346 -11.685 -13.473 -14.151 -14.076 -13.533 -13.455 -13.556 -13.552 
8.27586 -7.290 -11.332 -13.191 -13.900 -13.728 -13.375 -13.404 -13.476 -13.548 
8.79310 -7.186 -11.172 -12.962 -13.616 -13.583 -13.278 -13.148 -13.378 -13.296 
9.31034 -5.912 -10.658 -12.680 -13.361 -13.350 -13.140 -12.917 -13.307 -13.296 
9.82759 -5.776 -10.447 -12.400 -13.170 -13.192 -13.012 -12.858 -13.290 -13.290 
10.34483 -5.359 -10.075 -12.129 -12.964 -12.923 -12.669 -12.836 -13.216 -13.290 
10.86207 -4.829 -9.755 -11.928 -12.759 -12.790 -12.551 -12.735 -13.183 -13.290 
11.37931 -4.789 -9.323 -11.707 -12.497 -12.621 -12.491 -12.489 -13.170 -13.276 
11.89655 -3.548 -9.125 -11.398 -12.181 -12.358 -12.159 -12.452 -13.046 -13.146 
12.41379 -2.384 -8.701 -11.133 -12.167 -12.243 -12.052 -12.433 -12.959 -13.116 
12.93103 -2.384 -8.316 -10.900 -11.929 -11.986 -11.896 -12.191 -12.844 -13.100 
13.44828 -2.404 -8.152 -10.623 -11.636 -11.785 -11.691 -12.125 -12.719 -13.086 
13.96552 -2.404 -7.815 -10.322 -11.292 -11.618 -11.353 -11.959 -12.584 -12.984 
14.48276 0.747 -7.224 -10.063 -11.131 -11.326 -11.177 -11.863 -12.554 -12.830 
15.00000 0.747 -6.718 -9.739 -10.738 -11.101 -11.004 -11.618 -12.306 -12.715 
