# t[days] u g r i z y J H K
0.51724 -13.551 -14.485 -14.539 -14.659 -14.278 -14.824 -13.407 -12.190 -13.388 
1.03448 -14.161 -15.698 -16.340 -16.350 -15.892 -15.557 -14.519 -14.097 -13.426 
1.55172 -14.161 -15.698 -16.340 -16.411 -15.892 -15.557 -14.519 -14.097 -13.538 
2.06897 -13.349 -15.430 -16.279 -16.411 -15.795 -15.182 -14.352 -13.758 -13.538 
2.58621 -12.673 -14.925 -15.879 -15.949 -15.445 -14.810 -13.587 -13.350 -13.279 
3.10345 -11.608 -14.364 -15.404 -15.455 -14.843 -14.229 -13.550 -13.350 -13.279 
3.62069 -10.669 -13.692 -14.763 -14.906 -14.358 -13.742 -13.277 -13.350 -13.279 
4.13793 -9.952 -13.027 -14.240 -14.400 -13.990 -13.565 -13.165 -13.345 -13.513 
4.65517 -9.166 -12.550 -13.801 -13.925 -13.691 -13.291 -13.126 -13.257 -13.304 
5.17241 -8.049 -11.947 -13.353 -13.572 -13.295 -12.850 -12.960 -13.158 -13.433 
5.68966 -7.280 -11.370 -12.835 -13.144 -12.928 -12.728 -12.760 -13.154 -13.319 
6.20690 -6.695 -10.699 -12.399 -12.835 -12.656 -12.372 -12.362 -13.154 -13.381 
6.72414 -5.435 -10.054 -11.902 -12.407 -12.258 -12.121 -12.359 -12.997 -13.324 
7.24138 -3.999 -9.566 -11.320 -11.841 -12.000 -11.882 -12.266 -12.885 -13.324 
7.75862 -1.628 -8.293 -10.820 -11.552 -11.599 -11.381 -12.131 -12.790 -13.229 
8.27586 -1.427 -8.123 -10.196 -11.155 -11.195 -11.222 -11.680 -12.576 -13.191 
8.79310 -0.897 -7.234 -9.604 -10.766 -10.680 -10.769 -11.601 -12.462 -13.079 
9.31034 -0.260 -6.766 -9.015 -10.078 -10.284 -10.354 -11.150 -12.281 -12.918 
9.82759 8.772 -6.005 -8.808 -9.469 -9.790 -10.178 -10.939 -12.142 -12.813 
10.34483 11.326 -5.950 -7.683 -8.955 -9.602 -9.517 -10.584 -11.982 -12.666 
10.86207 13.881 -3.681 -7.082 -8.489 -9.088 -9.499 -10.196 -11.608 -12.564 
11.37931 16.435 -3.314 -7.010 -7.745 -7.849 -8.769 -9.965 -11.362 -12.335 
11.89655 18.989 -2.753 -5.858 -7.277 -7.680 -8.367 -9.803 -11.212 -12.280 
12.41379 21.543 -2.710 -5.700 -6.588 -7.575 -8.001 -9.307 -11.027 -12.014 
12.93103 24.098 -1.900 -3.492 -6.373 -7.213 -7.903 -9.304 -10.800 -11.936 
13.44828 26.652 -1.090 -3.251 -6.373 -5.922 -7.796 -9.304 -10.763 -11.685 
13.96552 29.206 -0.280 -2.311 -5.253 -5.917 -6.760 -8.296 -10.281 -11.403 
14.48276 31.760 0.530 -1.372 -4.387 -5.883 -6.654 -7.873 -10.223 -11.253 
15.00000 31.760 0.530 -0.432 -4.385 -5.684 -5.187 -7.656 -9.772 -10.687 
