# t[days] Lbol[erg/s]
0.51724 2.35175e+41
1.03448 4.80374e+41
1.55172 4.80374e+41
2.06897 3.36772e+41
2.58621 1.93104e+41
3.10345 1.11948e+41
3.62069 6.84826e+40
4.13793 4.78834e+40
4.65517 3.56994e+40
5.17241 2.87203e+40
5.68966 2.28702e+40
6.20690 1.96876e+40
6.72414 1.63425e+40
7.24138 1.42691e+40
7.75862 1.23224e+40
8.27586 1.07555e+40
8.79310 9.26251e+39
9.31034 8.36347e+39
9.82759 7.42595e+39
10.34483 6.59353e+39
10.86207 5.85441e+39
11.37931 5.19815e+39
11.89655 4.61546e+39
12.41379 4.09808e+39
12.93103 3.63870e+39
13.44828 3.23081e+39
13.96552 2.86865e+39
14.48276 2.54708e+39
15.00000 2.26156e+39
