# t[days] Lbol[erg/s]
0.51724 4.79791e+40
1.03448 4.79791e+40
1.55172 1.52488e+40
2.06897 7.17914e+39
2.58621 4.34619e+39
3.10345 2.93558e+39
3.62069 2.15042e+39
4.13793 1.62417e+39
4.65517 1.32477e+39
5.17241 1.04519e+39
5.68966 8.59156e+38
6.20690 7.10986e+38
6.72414 6.32576e+38
7.24138 5.31907e+38
7.75862 4.60599e+38
8.27586 4.00842e+38
8.79310 3.48339e+38
9.31034 3.25865e+38
9.82759 2.82073e+38
10.34483 2.44166e+38
10.86207 2.11353e+38
11.37931 1.82950e+38
11.89655 1.58364e+38
12.41379 1.37082e+38
12.93103 1.18660e+38
13.44828 1.02713e+38
13.96552 8.89099e+37
14.48276 7.69615e+37
15.00000 6.66188e+37
