# t[days] Lbol[erg/s]
0.51724 3.97982e+40
1.03448 3.97982e+40
1.55172 1.31964e+40
2.06897 6.56242e+39
2.58621 4.10702e+39
3.10345 2.82676e+39
3.62069 2.04751e+39
4.13793 1.54229e+39
4.65517 1.26339e+39
5.17241 9.61849e+38
5.68966 7.75696e+38
6.20690 6.61157e+38
6.72414 5.49285e+38
7.24138 4.73254e+38
7.75862 3.97928e+38
8.27586 3.40936e+38
8.79310 2.92841e+38
9.31034 2.54032e+38
9.82759 2.24943e+38
10.34483 1.99185e+38
10.86207 1.76377e+38
11.37931 1.56180e+38
11.89655 1.38296e+38
12.41379 1.22460e+38
12.93103 1.08437e+38
13.44828 9.60205e+37
13.96552 8.50253e+37
14.48276 7.52892e+37
15.00000 6.66679e+37
