# t[days] Lbol[erg/s]
0.51724 1.82449e+41
1.03448 9.05600e+41
1.55172 9.83451e+41
2.06897 9.83451e+41
2.58621 7.93304e+41
3.10345 6.15879e+41
3.62069 4.52460e+41
4.13793 3.19306e+41
4.65517 2.20549e+41
5.17241 1.56495e+41
5.68966 1.22372e+41
6.20690 9.43399e+40
6.72414 7.68969e+40
7.24138 6.33628e+40
7.75862 5.31784e+40
8.27586 4.82684e+40
8.79310 4.19343e+40
9.31034 3.55176e+40
9.82759 3.29828e+40
10.34483 3.06290e+40
10.86207 2.84431e+40
11.37931 2.64133e+40
11.89655 2.45283e+40
12.41379 2.27778e+40
12.93103 2.11523e+40
13.44828 1.96427e+40
13.96552 1.82409e+40
14.48276 1.69391e+40
15.00000 1.57302e+40
