# t[days] Lbol[erg/s]
0.51724 2.51167e+40
1.03448 1.63029e+41
1.55172 2.98056e+41
2.06897 2.98056e+41
2.58621 2.61911e+41
3.10345 2.41446e+41
3.62069 1.93161e+41
4.13793 1.64625e+41
4.65517 1.31801e+41
5.17241 1.03392e+41
5.68966 7.44742e+40
6.20690 5.67795e+40
6.72414 4.13385e+40
7.24138 3.37365e+40
7.75862 2.71762e+40
8.27586 2.19445e+40
8.79310 1.90080e+40
9.31034 1.59161e+40
9.82759 1.39999e+40
10.34483 1.23144e+40
10.86207 1.08318e+40
11.37931 9.52772e+39
11.89655 8.38064e+39
12.41379 7.37166e+39
12.93103 6.48416e+39
13.44828 5.70350e+39
13.96552 5.01683e+39
14.48276 4.41284e+39
15.00000 3.88156e+39
