# t[days] u g r i z y J H K
0.51724 -11.581 -12.291 -12.598 -12.536 -12.216 -11.109 -10.668 -9.231 -7.184 
1.03448 -11.581 -12.523 -12.950 -12.536 -12.216 -11.109 -10.668 -9.231 -9.578 
1.55172 -11.197 -12.523 -12.950 -12.464 -11.345 -10.327 -9.288 -9.147 -9.578 
2.06897 -10.215 -11.665 -11.937 -11.282 -10.280 -9.134 -9.049 -8.335 -8.711 
2.58621 -9.279 -10.878 -11.207 -10.558 -9.556 -8.743 -8.274 -8.245 -8.493 
3.10345 -8.430 -10.331 -10.721 -10.203 -9.385 -8.665 -8.274 -8.245 -8.493 
3.62069 -7.821 -9.907 -10.396 -10.004 -9.296 -8.637 -8.452 -8.580 -8.680 
4.13793 -7.038 -9.429 -10.060 -9.763 -9.092 -8.594 -8.463 -8.678 -8.886 
4.65517 -6.428 -8.997 -9.641 -9.486 -9.054 -8.506 -8.467 -8.778 -8.890 
5.17241 -5.793 -8.507 -9.318 -9.333 -8.890 -8.363 -8.467 -8.781 -9.178 
5.68966 -4.820 -8.054 -8.962 -9.009 -8.559 -8.200 -8.447 -9.011 -9.212 
6.20690 -4.051 -7.419 -8.603 -8.766 -8.476 -7.975 -8.422 -9.011 -9.212 
6.72414 -3.139 -6.781 -8.110 -8.394 -8.069 -7.734 -8.409 -8.879 -9.212 
7.24138 -2.116 -6.194 -7.539 -8.026 -7.880 -7.592 -8.110 -8.799 -9.210 
7.75862 -1.163 -5.450 -7.058 -7.625 -7.412 -7.382 -8.046 -8.792 -9.188 
8.27586 -0.940 -4.872 -6.566 -7.092 -7.311 -7.104 -7.811 -8.706 -9.147 
8.79310 0.836 -4.099 -5.840 -6.632 -6.806 -6.995 -7.543 -8.544 -9.051 
9.31034 1.813 -2.820 -5.094 -6.305 -6.166 -6.473 -7.337 -8.382 -8.978 
9.82759 2.791 -2.624 -4.949 -6.005 -5.808 -5.884 -6.834 -8.136 -8.880 
10.34483 3.768 -1.649 -3.727 -5.104 -5.687 -5.304 -6.805 -7.882 -8.682 
10.86207 4.746 -1.054 -3.606 -4.711 -5.054 -5.239 -6.566 -7.706 -8.436 
11.37931 5.723 -0.473 -3.220 -4.351 -4.489 -4.869 -6.273 -7.657 -8.307 
11.89655 6.700 0.133 -2.041 -4.096 -4.359 -4.329 -5.862 -7.370 -8.237 
12.41379 7.678 0.723 -1.208 -3.554 -3.903 -4.140 -5.584 -7.191 -8.086 
12.93103 8.655 1.314 -1.141 -1.523 -3.649 -3.331 -5.373 -6.958 -7.985 
13.44828 9.633 1.904 -0.431 -1.523 -2.940 -3.189 -5.115 -6.805 -7.850 
13.96552 10.610 2.495 -0.431 -1.523 -2.790 -2.861 -4.851 -6.517 -7.652 
14.48276 11.588 3.085 -0.568 -1.302 -2.187 -2.578 -4.585 -6.386 -7.521 
15.00000 11.588 3.085 -0.568 -0.381 -1.454 -1.383 -4.315 -6.122 -7.380 
