# t[days] u g r i z y J H K
0.51724 -12.313 -13.403 -13.365 -12.481 -11.273 -10.423 -8.621 -9.777 -9.183 
1.03448 -12.313 -13.403 -13.365 -12.481 -11.273 -10.423 -9.233 -9.849 -9.329 
1.55172 -10.846 -12.187 -12.166 -11.344 -10.495 -9.865 -9.537 -9.940 -9.717 
2.06897 -9.423 -11.203 -11.490 -10.998 -10.215 -9.708 -9.634 -10.066 -10.111 
2.58621 -8.027 -10.250 -10.833 -10.594 -10.058 -9.489 -9.749 -10.285 -10.473 
3.10345 -6.545 -9.129 -10.096 -10.140 -9.783 -9.440 -9.634 -10.285 -10.473 
3.62069 -4.238 -7.913 -9.123 -9.429 -9.318 -9.099 -9.469 -10.272 -10.448 
4.13793 -1.019 -6.461 -8.207 -8.734 -8.417 -8.281 -9.042 -10.012 -10.430 
4.65517 -0.243 -4.556 -7.015 -7.571 -7.510 -7.820 -8.558 -9.670 -10.350 
5.17241 10.969 -4.150 -5.875 -6.473 -6.850 -6.660 -7.788 -9.216 -10.061 
5.68966 14.768 -1.943 -4.360 -5.592 -6.339 -6.656 -7.387 -8.888 -9.852 
6.20690 18.567 -0.451 -3.335 -4.691 -5.441 -4.450 -7.002 -8.465 -9.411 
6.72414 22.366 1.042 2.629 -2.914 -3.887 -4.384 -6.228 -8.174 -9.187 
7.24138 26.166 2.542 4.797 -1.750 -3.284 -4.044 -5.611 -7.403 -8.841 
7.75862 29.965 4.043 6.964 -0.585 -2.963 -3.657 -4.891 -7.347 -8.500 
8.27586 33.764 5.544 9.131 0.579 -2.119 -1.733 -4.715 -6.665 -8.295 
8.79310 37.563 7.044 11.299 1.813 -1.274 0.224 -4.178 -6.178 -7.707 
9.31034 41.362 8.545 13.466 3.047 -0.430 1.145 1.128 -5.893 -7.639 
9.82759 45.161 10.046 15.634 4.281 0.414 2.067 2.599 -5.431 -7.314 
10.34483 48.960 11.546 17.801 5.515 1.153 2.988 4.070 -4.886 -7.019 
10.86207 52.760 13.047 19.968 6.749 1.893 3.910 5.542 -4.018 -6.369 
11.37931 56.559 14.547 22.136 7.984 2.632 4.832 7.013 -3.694 -6.117 
11.89655 60.358 16.048 24.303 9.218 3.372 5.753 8.484 -2.677 -5.824 
12.41379 64.157 17.549 26.470 10.452 4.111 6.675 9.955 -2.663 -5.688 
12.93103 67.956 19.049 28.638 11.686 4.851 7.596 11.427 -2.655 -5.629 
13.44828 71.755 20.550 30.805 12.920 5.591 8.518 12.898 -2.017 -4.722 
13.96552 75.554 22.050 32.972 14.154 6.330 9.439 14.369 4.377 -4.671 
14.48276 79.353 23.551 35.140 15.388 7.070 10.361 15.840 6.056 -4.529 
15.00000 79.353 23.551 35.140 15.388 7.070 10.361 15.840 6.056 -3.790 
