# t[days] Lbol[erg/s]
0.51724 2.37763e+41
1.03448 7.81038e+41
1.55172 7.81038e+41
2.06897 6.28852e+41
2.58621 4.56102e+41
3.10345 2.97112e+41
3.62069 1.99640e+41
4.13793 1.38487e+41
4.65517 9.42013e+40
5.17241 7.03584e+40
5.68966 5.58809e+40
6.20690 4.56965e+40
6.72414 3.89794e+40
7.24138 3.16413e+40
7.75862 2.76827e+40
8.27586 2.52586e+40
8.79310 2.19988e+40
9.31034 1.92212e+40
9.82759 1.72010e+40
10.34483 1.53931e+40
10.86207 1.37752e+40
11.37931 1.23274e+40
11.89655 1.10317e+40
12.41379 9.87223e+39
12.93103 8.83462e+39
13.44828 7.90606e+39
13.96552 7.07510e+39
14.48276 6.33147e+39
15.00000 5.66601e+39
