# t[days] Lbol[erg/s]
0.51724 4.77346e+40
1.03448 4.77346e+40
1.55172 1.89008e+40
2.06897 7.44050e+39
2.58621 4.33440e+39
3.10345 3.01650e+39
3.62069 2.18419e+39
4.13793 1.66845e+39
4.65517 1.32976e+39
5.17241 1.07842e+39
5.68966 8.78433e+38
6.20690 7.55593e+38
6.72414 6.41736e+38
7.24138 5.40773e+38
7.75862 4.86466e+38
8.27586 4.33335e+38
8.79310 3.67314e+38
9.31034 3.32002e+38
9.82759 2.86391e+38
10.34483 2.47047e+38
10.86207 2.13107e+38
11.37931 1.83831e+38
11.89655 1.58576e+38
12.41379 1.36791e+38
12.93103 1.17998e+38
13.44828 1.01788e+38
13.96552 8.78040e+37
14.48276 7.57415e+37
15.00000 6.53361e+37
