# t[days] u g r i z y J H K
0.51724 -12.713 -13.191 -14.011 -13.991 -13.446 -13.168 -12.047 -11.171 -9.926 
1.03448 -12.921 -14.401 -15.166 -15.227 -14.694 -13.991 -13.063 -11.839 -12.329 
1.55172 -12.921 -14.401 -15.166 -15.227 -14.694 -13.991 -13.063 -12.113 -12.329 
2.06897 -12.350 -14.102 -14.943 -14.885 -14.233 -13.405 -12.446 -12.113 -11.667 
2.58621 -11.549 -13.515 -14.390 -14.256 -13.446 -12.763 -12.040 -11.716 -11.337 
3.10345 -10.589 -12.933 -13.716 -13.570 -12.948 -12.152 -11.660 -11.427 -11.442 
3.62069 -9.754 -12.284 -13.127 -12.995 -12.314 -11.891 -11.598 -11.427 -11.442 
4.13793 -9.024 -11.764 -12.740 -12.656 -12.152 -11.608 -11.270 -11.433 -11.526 
4.65517 -8.315 -11.264 -12.271 -12.237 -11.735 -11.147 -11.237 -11.499 -11.588 
5.17241 -7.528 -10.783 -11.915 -11.956 -11.595 -11.143 -11.139 -11.559 -11.588 
5.68966 -7.046 -10.305 -11.572 -11.683 -11.352 -10.838 -11.099 -11.559 -11.721 
6.20690 -6.156 -9.833 -11.192 -11.341 -10.987 -10.664 -11.072 -11.479 -11.763 
6.72414 -5.600 -9.221 -10.754 -11.126 -10.839 -10.534 -10.939 -11.420 -11.763 
7.24138 -4.053 -8.728 -10.285 -10.691 -10.661 -10.176 -10.853 -11.401 -11.711 
7.75862 -4.012 -8.121 -9.724 -10.438 -10.211 -10.167 -10.588 -11.214 -11.614 
8.27586 -2.886 -7.385 -9.404 -10.017 -9.852 -9.883 -10.415 -11.142 -11.597 
8.79310 -1.018 -6.650 -8.786 -9.481 -9.642 -9.509 -10.239 -11.021 -11.562 
9.31034 0.640 -5.907 -8.094 -8.883 -9.326 -9.078 -10.006 -10.905 -11.382 
9.82759 1.888 -5.489 -7.702 -8.368 -8.550 -8.965 -9.536 -10.722 -11.202 
10.34483 3.136 -4.522 -7.088 -8.020 -8.502 -8.601 -9.535 -10.552 -11.201 
10.86207 4.384 -4.461 -6.697 -7.790 -8.003 -8.036 -9.212 -10.384 -11.135 
11.37931 5.631 -3.659 -5.970 -6.887 -7.519 -7.815 -9.054 -10.269 -10.892 
11.89655 6.879 -1.886 -4.923 -6.693 -7.240 -7.430 -8.701 -10.014 -10.838 
12.41379 8.127 -1.742 -4.726 -5.887 -6.601 -7.327 -8.549 -9.826 -10.553 
12.93103 9.375 -1.742 -4.465 -5.828 -6.004 -6.014 -7.930 -9.646 -10.533 
13.44828 10.623 0.730 -3.700 -5.428 -6.004 -6.007 -7.879 -9.393 -10.457 
13.96552 11.871 1.768 -2.174 -5.183 -6.004 -5.779 -7.438 -9.327 -10.291 
14.48276 13.119 2.806 -2.174 -4.281 -4.818 -5.367 -7.217 -9.013 -10.016 
15.00000 13.119 2.806 -1.682 -3.525 -4.177 -4.441 -7.093 -8.629 -9.676 
