# t[days] Lbol[erg/s]
0.51724 1.90337e+41
1.03448 6.60257e+41
1.55172 6.60257e+41
2.06897 4.85844e+41
2.58621 3.27794e+41
3.10345 2.04814e+41
3.62069 1.33238e+41
4.13793 8.62034e+40
4.65517 6.19380e+40
5.17241 4.91477e+40
5.68966 3.86989e+40
6.20690 3.19749e+40
6.72414 2.77438e+40
7.24138 2.31018e+40
7.75862 1.99073e+40
8.27586 1.76216e+40
8.79310 1.54208e+40
9.31034 1.39813e+40
9.82759 1.23178e+40
10.34483 1.08523e+40
10.86207 9.56116e+39
11.37931 8.42362e+39
11.89655 7.42141e+39
12.41379 6.53845e+39
12.93103 5.76053e+39
13.44828 5.07517e+39
13.96552 4.47135e+39
14.48276 3.93937e+39
15.00000 3.47068e+39
