# t[days] Lbol[erg/s]
0.51724 5.87490e+40
1.03448 3.77004e+41
1.55172 7.37113e+41
2.06897 7.37113e+41
2.58621 6.45885e+41
3.10345 5.83479e+41
3.62069 4.86039e+41
4.13793 3.94326e+41
4.65517 3.00894e+41
5.17241 2.31291e+41
5.68966 1.79142e+41
6.20690 1.38697e+41
6.72414 1.04486e+41
7.24138 8.04190e+40
7.75862 6.64644e+40
8.27586 5.39692e+40
8.79310 4.60509e+40
9.31034 3.96269e+40
9.82759 3.58416e+40
10.34483 3.24180e+40
10.86207 2.93213e+40
11.37931 2.65205e+40
11.89655 2.39872e+40
12.41379 2.16959e+40
12.93103 1.96234e+40
13.44828 1.77490e+40
13.96552 1.60535e+40
14.48276 1.45201e+40
15.00000 1.31331e+40
