# t[days] Lbol[erg/s]
0.51724 1.74778e+41
1.03448 2.12349e+41
1.55172 2.12349e+41
2.06897 1.29199e+41
2.58621 6.99342e+40
3.10345 3.83274e+40
3.62069 2.47328e+40
4.13793 1.74402e+40
4.65517 1.38177e+40
5.17241 1.12036e+40
5.68966 9.14859e+39
6.20690 7.85337e+39
6.72414 6.62073e+39
7.24138 5.69082e+39
7.75862 4.78666e+39
8.27586 4.32955e+39
8.79310 3.78677e+39
9.31034 3.42900e+39
9.82759 3.05742e+39
10.34483 2.72610e+39
10.86207 2.43069e+39
11.37931 2.16729e+39
11.89655 1.93243e+39
12.41379 1.72302e+39
12.93103 1.53631e+39
13.44828 1.36983e+39
13.96552 1.22139e+39
14.48276 1.08903e+39
15.00000 9.71020e+38
