# t[days] u g r i z y J H K
0.51724 -13.002 -13.538 -14.302 -13.899 -13.607 -14.428 -12.950 -12.213 -13.657 
1.03448 -14.462 -15.488 -16.010 -15.969 -15.628 -14.887 -14.641 -13.244 -14.188 
1.55172 -14.462 -15.488 -16.234 -16.613 -16.790 -16.355 -15.614 -14.810 -14.720 
2.06897 -14.057 -15.468 -16.274 -16.768 -16.871 -16.537 -15.614 -15.237 -14.725 
2.58621 -13.350 -15.145 -16.274 -16.768 -16.871 -16.355 -15.571 -15.237 -14.725 
3.10345 -13.074 -14.986 -16.145 -16.731 -16.643 -16.241 -15.558 -14.995 -14.691 
3.62069 -12.196 -14.668 -16.014 -16.531 -16.365 -15.971 -15.210 -14.872 -14.446 
4.13793 -11.735 -14.338 -15.700 -16.263 -16.037 -15.613 -14.986 -14.758 -14.364 
4.65517 -10.988 -13.965 -15.351 -15.923 -15.652 -15.232 -14.661 -14.624 -14.224 
5.17241 -10.337 -13.536 -14.979 -15.651 -15.409 -14.859 -14.109 -14.321 -14.040 
5.68966 -9.745 -13.023 -14.622 -15.108 -14.955 -14.524 -14.109 -14.002 -13.920 
6.20690 -8.932 -12.667 -14.245 -14.862 -14.479 -14.264 -14.106 -13.925 -13.898 
6.72414 -8.652 -12.233 -13.969 -14.420 -14.417 -13.861 -13.733 -13.800 -13.811 
7.24138 -7.952 -11.814 -13.624 -14.124 -14.085 -13.691 -13.497 -13.715 -13.809 
7.75862 -7.813 -11.343 -13.244 -13.909 -13.809 -13.429 -13.326 -13.509 -13.655 
8.27586 -6.877 -11.153 -13.029 -13.657 -13.517 -13.295 -13.239 -13.472 -13.800 
8.79310 -6.282 -10.773 -12.718 -13.425 -13.270 -13.067 -13.130 -13.472 -13.627 
9.31034 -5.610 -10.241 -12.345 -13.172 -13.153 -12.934 -13.107 -13.444 -13.627 
9.82759 -5.538 -9.959 -12.030 -12.761 -12.861 -12.665 -12.824 -13.339 -13.588 
10.34483 -4.163 -9.575 -11.739 -12.609 -12.598 -12.481 -12.659 -13.269 -13.534 
10.86207 -4.163 -9.203 -11.401 -12.315 -12.408 -12.175 -12.625 -13.166 -13.473 
11.37931 -4.163 -8.591 -11.104 -12.077 -12.202 -11.863 -12.443 -13.122 -13.420 
11.89655 -2.818 -8.557 -10.738 -11.845 -11.899 -11.683 -12.284 -12.922 -13.408 
12.41379 -1.624 -7.929 -10.597 -11.491 -11.784 -11.610 -12.211 -12.878 -13.242 
12.93103 -1.624 -7.775 -10.176 -11.196 -11.490 -11.482 -12.081 -12.848 -13.183 
13.44828 -1.624 -6.966 -9.759 -10.953 -11.029 -11.187 -11.955 -12.676 -13.183 
13.96552 7.305 -6.602 -9.398 -10.484 -11.001 -11.082 -11.710 -12.571 -13.063 
14.48276 9.614 -6.536 -9.057 -10.051 -10.658 -10.715 -11.425 -12.228 -12.944 
15.00000 9.614 -5.382 -8.453 -10.046 -10.428 -10.211 -11.175 -12.003 -12.725 
