# t[days] Lbol[erg/s]
0.51724 4.69120e+40
1.03448 4.69120e+40
1.55172 1.86395e+40
2.06897 7.50031e+39
2.58621 4.32092e+39
3.10345 3.04236e+39
3.62069 2.16369e+39
4.13793 1.68708e+39
4.65517 1.32726e+39
5.17241 1.08830e+39
5.68966 8.80507e+38
6.20690 7.37576e+38
6.72414 6.46364e+38
7.24138 5.46684e+38
7.75862 4.88779e+38
8.27586 4.20869e+38
8.79310 3.86412e+38
9.31034 3.22735e+38
9.82759 2.89200e+38
10.34483 2.59148e+38
10.86207 2.32220e+38
11.37931 2.08090e+38
11.89655 1.86467e+38
12.41379 1.67091e+38
12.93103 1.49728e+38
13.44828 1.34170e+38
13.96552 1.20228e+38
14.48276 1.07735e+38
15.00000 9.65403e+37
