# t[days] Lbol[erg/s]
0.51724 1.82463e+41
1.03448 9.09582e+41
1.55172 9.88372e+41
2.06897 9.88372e+41
2.58621 7.93918e+41
3.10345 6.15891e+41
3.62069 4.48956e+41
4.13793 3.19068e+41
4.65517 2.20606e+41
5.17241 1.58077e+41
5.68966 1.22096e+41
6.20690 9.37416e+40
6.72414 7.80329e+40
7.24138 6.38569e+40
7.75862 5.30267e+40
8.27586 4.77589e+40
8.79310 4.15443e+40
9.31034 3.58340e+40
9.82759 3.27677e+40
10.34483 2.99638e+40
10.86207 2.73998e+40
11.37931 2.50552e+40
11.89655 2.29113e+40
12.41379 2.09508e+40
12.93103 1.91580e+40
13.44828 1.75187e+40
13.96552 1.60196e+40
14.48276 1.46488e+40
15.00000 1.33953e+40
