# t[days] Lbol[erg/s]
0.51724 4.77216e+40
1.03448 4.77216e+40
1.55172 1.52853e+40
2.06897 7.20552e+39
2.58621 4.33428e+39
3.10345 2.94802e+39
3.62069 2.15927e+39
4.13793 1.60939e+39
4.65517 1.33586e+39
5.17241 1.03444e+39
5.68966 8.59910e+38
6.20690 7.21297e+38
6.72414 6.23798e+38
7.24138 5.37151e+38
7.75862 4.58723e+38
8.27586 4.00272e+38
8.79310 3.46261e+38
9.31034 3.30503e+38
9.82759 2.73164e+38
10.34483 2.25772e+38
10.86207 1.86603e+38
11.37931 1.54229e+38
11.89655 1.27472e+38
12.41379 1.05356e+38
12.93103 8.70780e+37
13.44828 7.19707e+37
13.96552 5.94845e+37
14.48276 4.91644e+37
15.00000 4.06349e+37
