# t[days] Lbol[erg/s]
0.51724 7.26206e+40
1.03448 1.72768e+41
1.55172 3.20297e+41
2.06897 3.49660e+41
2.58621 3.49660e+41
3.10345 3.06511e+41
3.62069 2.48683e+41
4.13793 2.16824e+41
4.65517 1.89495e+41
5.17241 1.44358e+41
5.68966 1.14274e+41
6.20690 8.57508e+40
6.72414 6.74913e+40
7.24138 5.25921e+40
7.75862 4.23376e+40
8.27586 3.33562e+40
8.79310 2.78478e+40
9.31034 2.32429e+40
9.82759 2.04903e+40
10.34483 1.80636e+40
10.86207 1.59243e+40
11.37931 1.40384e+40
11.89655 1.23759e+40
12.41379 1.09102e+40
12.93103 9.61810e+39
13.44828 8.47903e+39
13.96552 7.47487e+39
14.48276 6.58962e+39
15.00000 5.80921e+39
