# t[days] u g r i z y J H K
0.51724 -12.006 -12.686 -13.094 -12.683 -10.976 -11.623 -9.541 -3.091 -11.447 
1.03448 -13.543 -14.357 -15.138 -15.252 -14.794 -14.428 -13.815 -12.917 -12.288 
1.55172 -13.543 -14.357 -15.153 -15.700 -15.586 -14.880 -14.325 -13.759 -13.128 
2.06897 -13.040 -14.325 -15.186 -15.700 -15.586 -14.880 -14.325 -13.759 -13.213 
2.58621 -12.462 -14.185 -15.186 -15.578 -15.422 -14.804 -14.238 -13.505 -13.213 
3.10345 -11.727 -13.835 -14.942 -15.355 -15.091 -14.484 -13.924 -13.388 -12.830 
3.62069 -11.240 -13.486 -14.609 -15.025 -14.564 -13.990 -13.413 -13.043 -12.814 
4.13793 -10.412 -13.056 -14.196 -14.503 -14.151 -13.776 -12.980 -12.761 -12.651 
4.65517 -10.176 -12.585 -13.824 -14.115 -13.732 -13.042 -12.668 -12.664 -12.373 
5.17241 -9.315 -12.146 -13.403 -13.710 -13.326 -12.847 -12.342 -12.395 -12.316 
5.68966 -8.468 -11.807 -13.147 -13.317 -12.873 -12.390 -12.065 -12.275 -12.105 
6.20690 -8.014 -11.374 -12.708 -13.070 -12.736 -12.289 -11.779 -12.237 -12.001 
6.72414 -7.571 -11.015 -12.449 -12.787 -12.394 -11.959 -11.655 -12.074 -12.001 
7.24138 -7.166 -10.643 -12.210 -12.498 -12.220 -11.573 -11.644 -11.980 -11.977 
7.75862 -6.558 -10.403 -11.921 -12.293 -12.012 -11.570 -11.644 -11.978 -11.977 
8.27586 -5.795 -10.040 -11.672 -12.085 -11.810 -11.390 -11.519 -11.883 -11.977 
8.79310 -5.486 -9.710 -11.397 -11.875 -11.689 -11.339 -11.498 -11.837 -11.853 
9.31034 -4.724 -9.374 -11.148 -11.607 -11.343 -11.196 -11.400 -11.833 -11.853 
9.82759 -4.482 -9.138 -10.894 -11.518 -11.194 -11.019 -11.166 -11.770 -11.857 
10.34483 -4.102 -8.687 -10.582 -11.212 -11.076 -10.912 -11.159 -11.675 -11.858 
10.86207 -3.167 -8.231 -10.303 -10.880 -10.875 -10.533 -11.024 -11.623 -11.857 
11.37931 -2.690 -7.965 -9.971 -10.728 -10.666 -10.410 -10.909 -11.549 -11.768 
11.89655 -2.145 -7.375 -9.593 -10.415 -10.510 -10.365 -10.805 -11.440 -11.695 
12.41379 -1.024 -7.221 -9.271 -10.279 -10.265 -10.068 -10.673 -11.435 -11.768 
12.93103 2.230 -6.967 -9.195 -10.065 -9.947 -9.918 -10.536 -11.383 -11.695 
13.44828 3.496 -6.467 -8.816 -9.584 -9.776 -9.717 -10.447 -11.243 -11.570 
13.96552 4.762 -6.091 -8.404 -9.331 -9.623 -9.487 -10.232 -11.060 -11.519 
14.48276 6.029 -5.964 -8.144 -9.206 -9.618 -9.420 -10.216 -11.022 -11.400 
15.00000 6.029 -4.974 -7.513 -8.852 -9.047 -9.096 -9.819 -10.836 -11.214 
