# t[days] Lbol[erg/s]
0.51724 7.88243e+40
1.03448 3.87920e+41
1.55172 4.04116e+41
2.06897 4.04116e+41
2.58621 3.40760e+41
3.10345 2.53786e+41
3.62069 1.90050e+41
4.13793 1.31203e+41
4.65517 8.93904e+40
5.17241 6.24666e+40
5.68966 4.70484e+40
6.20690 3.79680e+40
6.72414 2.99267e+40
7.24138 2.57573e+40
7.75862 2.17737e+40
8.27586 1.86038e+40
8.79310 1.65801e+40
9.31034 1.43557e+40
9.82759 1.34089e+40
10.34483 1.25246e+40
10.86207 1.16986e+40
11.37931 1.09271e+40
11.89655 1.02065e+40
12.41379 9.53336e+39
12.93103 8.90464e+39
13.44828 8.31738e+39
13.96552 7.76886e+39
14.48276 7.25651e+39
15.00000 6.77794e+39
