# t[days] Lbol[erg/s]
0.51724 4.14594e+40
1.03448 4.14594e+40
1.55172 1.37578e+40
2.06897 6.72041e+39
2.58621 4.20937e+39
3.10345 2.86480e+39
3.62069 2.05794e+39
4.13793 1.60542e+39
4.65517 1.23501e+39
5.17241 1.01936e+39
5.68966 8.25281e+38
6.20690 6.78618e+38
6.72414 5.69609e+38
7.24138 4.90211e+38
7.75862 4.23037e+38
8.27586 3.66493e+38
8.79310 3.19628e+38
9.31034 2.72933e+38
9.82759 2.33532e+38
10.34483 1.99819e+38
10.86207 1.70972e+38
11.37931 1.46291e+38
11.89655 1.25172e+38
12.41379 1.07102e+38
12.93103 9.16403e+37
13.44828 7.84109e+37
13.96552 6.70913e+37
14.48276 5.74059e+37
15.00000 4.91187e+37
