# t[days] Lbol[erg/s]
0.51724 1.06592e+41
1.03448 4.91715e+41
1.55172 4.91715e+41
2.06897 4.52014e+41
2.58621 3.41592e+41
3.10345 2.40443e+41
3.62069 1.67214e+41
4.13793 1.07434e+41
4.65517 7.76561e+40
5.17241 5.57135e+40
5.68966 4.26195e+40
6.20690 3.46116e+40
6.72414 2.83186e+40
7.24138 2.42861e+40
7.75862 2.12542e+40
8.27586 1.87878e+40
8.79310 1.63175e+40
9.31034 1.41021e+40
9.82759 1.25290e+40
10.34483 1.11314e+40
10.86207 9.88970e+39
11.37931 8.78651e+39
11.89655 7.80638e+39
12.41379 6.93558e+39
12.93103 6.16192e+39
13.44828 5.47456e+39
13.96552 4.86387e+39
14.48276 4.32131e+39
15.00000 3.83927e+39
