# t[days] Lbol[erg/s]
0.51724 1.32206e+41
1.03448 5.59657e+41
1.55172 6.53531e+41
2.06897 6.53531e+41
2.58621 5.67949e+41
3.10345 4.52159e+41
3.62069 3.41564e+41
4.13793 2.43391e+41
4.65517 1.69878e+41
5.17241 1.22384e+41
5.68966 8.94965e+40
6.20690 7.13583e+40
6.72414 5.51385e+40
7.24138 4.58381e+40
7.75862 3.89323e+40
8.27586 3.39508e+40
8.79310 2.95971e+40
9.31034 2.61642e+40
9.82759 2.27338e+40
10.34483 1.97532e+40
10.86207 1.71633e+40
11.37931 1.49131e+40
11.89655 1.29578e+40
12.41379 1.12589e+40
12.93103 9.78277e+39
13.44828 8.50015e+39
13.96552 7.38570e+39
14.48276 6.41736e+39
15.00000 5.57599e+39
