# t[days] Lbol[erg/s]
0.51724 1.68654e+41
1.03448 2.12859e+41
1.55172 2.12859e+41
2.06897 1.30511e+41
2.58621 6.92335e+40
3.10345 3.85768e+40
3.62069 2.47465e+40
4.13793 1.74892e+40
4.65517 1.37670e+40
5.17241 1.12125e+40
5.68966 9.24988e+39
6.20690 7.82425e+39
6.72414 6.60655e+39
7.24138 5.74439e+39
7.75862 4.87647e+39
8.27586 4.30676e+39
8.79310 3.66522e+39
9.31034 3.46957e+39
9.82759 3.03552e+39
10.34483 2.65577e+39
10.86207 2.32353e+39
11.37931 2.03285e+39
11.89655 1.77854e+39
12.41379 1.55604e+39
12.93103 1.36137e+39
13.44828 1.19106e+39
13.96552 1.04206e+39
14.48276 9.11695e+38
15.00000 7.97640e+38
