# t[days] Lbol[erg/s]
0.51724 6.64917e+40
1.03448 4.41351e+41
1.55172 6.21852e+41
2.06897 6.21852e+41
2.58621 5.84693e+41
3.10345 5.03788e+41
3.62069 4.27670e+41
4.13793 3.31107e+41
4.65517 2.55997e+41
5.17241 1.86717e+41
5.68966 1.45233e+41
6.20690 1.04759e+41
6.72414 7.94376e+40
7.24138 6.60347e+40
7.75862 5.12336e+40
8.27586 4.50200e+40
8.79310 3.90386e+40
9.31034 3.22764e+40
9.82759 2.91769e+40
10.34483 2.63750e+40
10.86207 2.38421e+40
11.37931 2.15525e+40
11.89655 1.94828e+40
12.41379 1.76119e+40
12.93103 1.59206e+40
13.44828 1.43917e+40
13.96552 1.30096e+40
14.48276 1.17603e+40
15.00000 1.06309e+40
