# t[days] Lbol[erg/s]
0.51724 7.70493e+40
1.03448 8.27532e+41
1.55172 8.27532e+41
2.06897 7.95421e+41
2.58621 7.05861e+41
3.10345 5.23208e+41
3.62069 3.93954e+41
4.13793 2.67239e+41
4.65517 1.95600e+41
5.17241 1.44670e+41
5.68966 1.08908e+41
6.20690 8.19168e+40
6.72414 6.61727e+40
7.24138 5.45882e+40
7.75862 4.61168e+40
8.27586 4.03151e+40
8.79310 3.47618e+40
9.31034 3.16467e+40
9.82759 2.84190e+40
10.34483 2.55206e+40
10.86207 2.29177e+40
11.37931 2.05803e+40
11.89655 1.84813e+40
12.41379 1.65964e+40
12.93103 1.49037e+40
13.44828 1.33837e+40
13.96552 1.20187e+40
14.48276 1.07929e+40
15.00000 9.69210e+39
