# t[days] Lbol[erg/s]
0.51724 3.14496e+40
1.03448 1.65011e+41
1.55172 2.83986e+41
2.06897 2.83986e+41
2.58621 2.66572e+41
3.10345 2.39713e+41
3.62069 1.97348e+41
4.13793 1.64738e+41
4.65517 1.31462e+41
5.17241 1.02851e+41
5.68966 7.44378e+40
6.20690 5.53215e+40
6.72414 4.14541e+40
7.24138 3.35305e+40
7.75862 2.74234e+40
8.27586 2.19418e+40
8.79310 1.90499e+40
9.31034 1.60225e+40
9.82759 1.39651e+40
10.34483 1.21719e+40
10.86207 1.06089e+40
11.37931 9.24666e+39
11.89655 8.05933e+39
12.41379 7.02446e+39
12.93103 6.12247e+39
13.44828 5.33630e+39
13.96552 4.65109e+39
14.48276 4.05385e+39
15.00000 3.53331e+39
