# t[days] Lbol[erg/s]
0.51724 1.13114e+41
1.03448 1.97835e+41
1.55172 1.97835e+41
2.06897 1.32095e+41
2.58621 7.78800e+40
3.10345 4.32609e+40
3.62069 2.67553e+40
4.13793 1.88157e+40
4.65517 1.39100e+40
5.17241 1.16988e+40
5.68966 9.50910e+39
6.20690 7.99991e+39
6.72414 6.72207e+39
7.24138 5.68974e+39
7.75862 5.24124e+39
8.27586 4.39907e+39
8.79310 3.95607e+39
9.31034 3.49523e+39
9.82759 3.08847e+39
10.34483 2.72904e+39
10.86207 2.41145e+39
11.37931 2.13081e+39
11.89655 1.88284e+39
12.41379 1.66372e+39
12.93103 1.47010e+39
13.44828 1.29902e+39
13.96552 1.14784e+39
14.48276 1.01426e+39
15.00000 8.96223e+38
