# t[days] Lbol[erg/s]
0.51724 2.33988e+41
1.03448 4.83271e+41
1.55172 4.83271e+41
2.06897 3.32049e+41
2.58621 1.92626e+41
3.10345 1.11277e+41
3.62069 6.95860e+40
4.13793 4.81039e+40
4.65517 3.53324e+40
5.17241 2.87919e+40
5.68966 2.33172e+40
6.20690 1.92767e+40
6.72414 1.64297e+40
7.24138 1.41438e+40
7.75862 1.23234e+40
8.27586 1.05750e+40
8.79310 9.70181e+39
9.31034 8.22363e+39
9.82759 7.54567e+39
10.34483 6.92360e+39
10.86207 6.35281e+39
11.37931 5.82909e+39
11.89655 5.34853e+39
12.41379 4.90760e+39
12.93103 4.50301e+39
13.44828 4.13178e+39
13.96552 3.79116e+39
14.48276 3.47861e+39
15.00000 3.19183e+39
