# t[days] Lbol[erg/s]
0.51724 4.74565e+40
1.03448 4.74565e+40
1.55172 1.53875e+40
2.06897 7.10712e+39
2.58621 4.46889e+39
3.10345 2.89379e+39
3.62069 2.19197e+39
4.13793 1.60801e+39
4.65517 1.31019e+39
5.17241 1.05721e+39
5.68966 8.48888e+38
6.20690 7.37890e+38
6.72414 6.15121e+38
7.24138 5.32011e+38
7.75862 4.72719e+38
8.27586 3.88477e+38
8.79310 3.57783e+38
9.31034 3.16049e+38
9.82759 2.78131e+38
10.34483 2.44763e+38
10.86207 2.15398e+38
11.37931 1.89556e+38
11.89655 1.66814e+38
12.41379 1.46801e+38
12.93103 1.29188e+38
13.44828 1.13689e+38
13.96552 1.00050e+38
14.48276 8.80462e+37
15.00000 7.74830e+37
