# t[days] u g r i z y J H K
0.51724 -12.221 -13.280 -13.189 -12.312 -11.424 -10.616 -9.234 -9.583 0.000 
1.03448 -12.221 -13.280 -13.189 -12.312 -11.424 -10.783 -9.424 -10.074 -8.872 
1.55172 -10.502 -11.926 -12.047 -11.578 -11.056 -10.616 -10.176 -10.396 -10.400 
2.06897 -8.652 -10.709 -11.241 -11.133 -10.497 -10.264 -10.176 -10.633 -10.976 
2.58621 -6.546 -9.341 -10.130 -10.388 -10.194 -10.020 -10.038 -10.661 -10.976 
3.10345 -3.573 -7.461 -8.864 -9.438 -9.333 -9.160 -9.677 -10.661 -10.934 
3.62069 -2.375 -5.783 -7.520 -8.185 -8.330 -8.451 -9.006 -10.165 -10.703 
4.13793 -0.343 -3.878 -6.045 -6.833 -7.031 -7.285 -8.179 -9.583 -10.549 
4.65517 1.689 -2.170 -3.875 -5.855 -6.083 -6.158 -7.613 -9.183 -10.158 
5.17241 3.757 -0.463 9.912 -3.299 -4.709 -5.020 -6.806 -8.488 -9.668 
5.68966 5.825 1.245 13.920 -2.826 -2.770 -4.527 -6.068 -7.805 -9.266 
6.20690 7.893 2.986 17.929 -2.353 -1.331 -1.212 -5.183 -7.390 -8.884 
6.72414 9.961 4.727 21.937 -1.880 -0.997 -0.196 -5.041 -6.870 -8.369 
7.24138 12.029 6.468 25.946 -0.829 0.275 1.295 -3.172 -6.371 -7.858 
7.75862 14.098 8.209 29.954 0.222 1.546 2.785 -2.414 -5.547 -7.309 
8.27586 16.166 9.950 33.962 0.926 2.818 4.275 -1.656 -4.991 -6.898 
8.79310 18.234 11.692 37.971 1.630 4.089 5.766 -0.899 -4.431 -6.327 
9.31034 20.302 13.433 41.979 2.334 5.361 7.256 -0.037 -3.854 -6.209 
9.82759 22.370 15.174 45.988 3.038 6.633 8.747 0.825 -3.431 -5.760 
10.34483 24.438 16.915 49.996 3.743 7.904 10.237 1.624 0.678 -5.348 
10.86207 26.507 18.656 54.004 4.447 9.176 11.728 2.423 1.923 -4.868 
11.37931 28.575 20.397 58.013 5.151 10.447 13.218 3.222 3.168 -4.609 
11.89655 30.643 22.138 62.021 5.855 11.719 14.708 4.021 4.413 -4.488 
12.41379 32.711 23.879 66.030 6.559 12.990 16.199 4.821 5.658 -4.186 
12.93103 34.779 25.620 70.038 7.264 14.262 17.689 5.620 6.903 -3.081 
13.44828 36.847 27.362 74.046 7.968 15.533 19.180 6.419 8.148 -3.223 
13.96552 38.916 29.103 78.055 8.672 16.805 20.670 7.218 9.393 -2.170 
14.48276 40.984 30.844 82.063 9.376 18.076 22.161 8.018 10.638 0.473 
15.00000 40.984 30.844 82.063 9.376 18.076 22.161 8.018 10.638 0.473 
