# t[days] Lbol[erg/s]
0.51724 6.51771e+40
1.03448 1.82940e+41
1.55172 1.82940e+41
2.06897 1.32311e+41
2.58621 8.79324e+40
3.10345 5.05553e+40
3.62069 3.22545e+40
4.13793 2.11098e+40
4.65517 1.50087e+40
5.17241 1.14621e+40
5.68966 9.46555e+39
6.20690 8.18520e+39
6.72414 6.97368e+39
7.24138 5.91620e+39
7.75862 5.14642e+39
8.27586 4.57850e+39
8.79310 3.99182e+39
9.31034 3.58187e+39
9.82759 3.24864e+39
10.34483 2.94642e+39
10.86207 2.67230e+39
11.37931 2.42369e+39
11.89655 2.19821e+39
12.41379 1.99371e+39
12.93103 1.80823e+39
13.44828 1.64001e+39
13.96552 1.48743e+39
14.48276 1.34905e+39
15.00000 1.22355e+39
