# t[days] Lbol[erg/s]
0.51724 7.06386e+40
1.03448 1.83763e+41
1.55172 1.83763e+41
2.06897 1.31627e+41
2.58621 8.71382e+40
3.10345 5.15610e+40
3.62069 3.23475e+40
4.13793 2.10783e+40
4.65517 1.48647e+40
5.17241 1.15840e+40
5.68966 9.16589e+39
6.20690 8.29806e+39
6.72414 6.92717e+39
7.24138 5.96787e+39
7.75862 5.05450e+39
8.27586 4.63045e+39
8.79310 4.07828e+39
9.31034 3.54395e+39
9.82759 3.25277e+39
10.34483 2.98551e+39
10.86207 2.74020e+39
11.37931 2.51506e+39
11.89655 2.30841e+39
12.41379 2.11874e+39
12.93103 1.94466e+39
13.44828 1.78487e+39
13.96552 1.63822e+39
14.48276 1.50362e+39
15.00000 1.38007e+39
