# t[days] Lbol[erg/s]
0.51724 6.24903e+40
1.03448 2.56593e+41
1.55172 5.25100e+41
2.06897 5.25100e+41
2.58621 4.68867e+41
3.10345 4.11873e+41
3.62069 3.40250e+41
4.13793 2.87500e+41
4.65517 2.19612e+41
5.17241 1.66326e+41
5.68966 1.30640e+41
6.20690 9.96966e+40
6.72414 7.09656e+40
7.24138 5.90138e+40
7.75862 4.72107e+40
8.27586 3.88314e+40
8.79310 3.32220e+40
9.31034 2.87507e+40
9.82759 2.43761e+40
10.34483 2.06671e+40
10.86207 1.75225e+40
11.37931 1.48563e+40
11.89655 1.25958e+40
12.41379 1.06793e+40
12.93103 9.05438e+39
13.44828 7.67670e+39
13.96552 6.50864e+39
14.48276 5.51831e+39
15.00000 4.67867e+39
