# t[days] Lbol[erg/s]
0.51724 1.58306e+41
1.03448 2.14340e+41
1.55172 2.14340e+41
2.06897 1.30952e+41
2.58621 6.86590e+40
3.10345 3.83700e+40
3.62069 2.47044e+40
4.13793 1.76371e+40
4.65517 1.37942e+40
5.17241 1.11069e+40
5.68966 9.36177e+39
6.20690 7.79715e+39
6.72414 6.59696e+39
7.24138 5.74355e+39
7.75862 4.98474e+39
8.27586 4.20652e+39
8.79310 3.77058e+39
9.31034 3.33601e+39
9.82759 3.13398e+39
10.34483 2.94419e+39
10.86207 2.76589e+39
11.37931 2.59839e+39
11.89655 2.44103e+39
12.41379 2.29320e+39
12.93103 2.15432e+39
13.44828 2.02386e+39
13.96552 1.90130e+39
14.48276 1.78615e+39
15.00000 1.67798e+39
