# t[days] Lbol[erg/s]
0.51724 1.94352e+41
1.03448 2.23140e+41
1.55172 2.23140e+41
2.06897 1.20716e+41
2.58621 5.94276e+40
3.10345 3.52479e+40
3.62069 2.32539e+40
4.13793 1.74423e+40
4.65517 1.37670e+40
5.17241 1.12369e+40
5.68966 8.97638e+39
6.20690 7.58719e+39
6.72414 6.40105e+39
7.24138 5.47813e+39
7.75862 4.83012e+39
8.27586 4.19028e+39
8.79310 3.83656e+39
9.31034 3.30730e+39
9.82759 2.97176e+39
10.34483 2.67027e+39
10.86207 2.39936e+39
11.37931 2.15594e+39
11.89655 1.93721e+39
12.41379 1.74067e+39
12.93103 1.56408e+39
13.44828 1.40539e+39
13.96552 1.26281e+39
14.48276 1.13470e+39
15.00000 1.01958e+39
