# t[days] Lbol[erg/s]
0.51724 5.84303e+40
1.03448 1.80599e+41
1.55172 3.66639e+41
2.06897 4.60226e+41
2.58621 4.60226e+41
3.10345 4.08285e+41
3.62069 3.55376e+41
4.13793 3.02554e+41
4.65517 2.74409e+41
5.17241 2.25461e+41
5.68966 1.91687e+41
6.20690 1.56296e+41
6.72414 1.26361e+41
7.24138 1.02270e+41
7.75862 8.00149e+40
8.27586 6.68849e+40
8.79310 5.24691e+40
9.31034 4.34011e+40
9.82759 3.67708e+40
10.34483 3.11534e+40
10.86207 2.63942e+40
11.37931 2.23620e+40
11.89655 1.89458e+40
12.41379 1.60515e+40
12.93103 1.35994e+40
13.44828 1.15218e+40
13.96552 9.76165e+39
14.48276 8.27039e+39
15.00000 7.00694e+39
