# t[days] u g r i z y J H K
0.51724 -12.266 -13.330 -13.256 -12.349 -11.428 -10.451 -1.168 -9.082 -2.614 
1.03448 -12.266 -13.330 -13.256 -12.349 -11.428 -10.451 -8.714 -9.624 -9.732 
1.55172 -10.693 -12.074 -12.099 -11.361 -10.829 -10.179 -9.582 -10.166 -10.302 
2.06897 -9.112 -10.975 -11.418 -11.029 -10.418 -9.975 -9.880 -10.471 -10.622 
2.58621 -7.209 -9.693 -10.622 -10.506 -10.260 -9.757 -9.916 -10.553 -10.878 
3.10345 -5.001 -8.414 -9.546 -9.799 -9.598 -9.387 -9.880 -10.553 -10.878 
3.62069 1.852 -6.678 -8.353 -8.826 -8.771 -8.532 -9.399 -10.176 -10.772 
4.13793 4.676 -4.736 -6.877 -7.396 -7.952 -7.878 -8.888 -9.706 -10.429 
4.65517 7.500 -3.848 -5.659 -6.313 -6.688 -7.398 -8.253 -9.337 -10.221 
5.17241 10.323 3.286 -4.071 -5.274 -5.657 -5.716 -7.351 -8.957 -9.921 
5.68966 13.147 5.882 -1.936 -3.417 -4.077 -5.280 -6.945 -8.399 -9.574 
6.20690 15.971 8.478 -1.798 -3.184 -2.781 -4.238 -5.955 -7.925 -9.161 
6.72414 18.795 11.074 -0.528 1.560 -2.781 -3.156 -4.902 -7.341 -8.778 
7.24138 21.618 13.669 0.742 3.351 -2.718 -2.523 -4.020 -7.028 -8.412 
7.75862 24.442 16.265 2.022 5.142 -2.718 1.300 -3.024 -6.093 -8.009 
8.27586 27.266 18.861 3.302 6.933 -2.199 2.704 -3.024 -5.976 -7.501 
8.79310 30.090 21.457 4.583 8.724 -1.824 4.107 -2.780 -5.473 -7.205 
9.31034 32.913 24.053 5.863 10.515 -1.448 5.510 -1.804 -4.456 -6.992 
9.82759 35.737 26.649 7.143 12.307 -1.073 6.913 -1.762 -3.530 -6.386 
10.34483 38.561 29.244 8.423 14.098 -0.697 8.316 -1.446 -3.011 -6.286 
10.86207 41.384 31.840 9.703 15.889 -0.322 9.720 -1.131 -3.011 -5.694 
11.37931 44.208 34.436 10.983 17.680 0.054 11.123 -0.815 -3.011 -5.252 
11.89655 47.032 37.032 12.264 19.471 0.430 12.526 -0.500 -2.948 -4.299 
12.41379 49.856 39.628 13.544 21.262 0.805 13.929 -0.184 -1.839 -4.299 
12.93103 52.679 42.223 14.824 23.053 1.181 15.333 0.131 1.241 -4.332 
13.44828 55.503 44.819 16.104 24.844 1.556 16.736 0.447 1.896 -4.332 
13.96552 58.327 47.415 17.384 26.635 1.932 18.139 0.762 2.551 -3.292 
14.48276 61.151 50.011 18.665 28.427 2.307 19.542 1.078 3.206 -2.245 
15.00000 61.151 50.011 18.665 28.427 2.307 19.542 1.078 3.206 -1.671 
