# t[days] Lbol[erg/s]
0.51724 1.87053e+41
1.03448 4.45323e+41
1.55172 4.45323e+41
2.06897 3.10676e+41
2.58621 2.05008e+41
3.10345 1.23116e+41
3.62069 7.45467e+40
4.13793 5.07211e+40
4.65517 3.69862e+40
5.17241 2.92475e+40
5.68966 2.39147e+40
6.20690 1.94808e+40
6.72414 1.69225e+40
7.24138 1.43772e+40
7.75862 1.26756e+40
8.27586 1.10658e+40
8.79310 9.54503e+39
9.31034 8.59913e+39
9.82759 7.58815e+39
10.34483 6.69602e+39
10.86207 5.90878e+39
11.37931 5.21409e+39
11.89655 4.60108e+39
12.41379 4.06014e+39
12.93103 3.58279e+39
13.44828 3.16157e+39
13.96552 2.78987e+39
14.48276 2.46187e+39
15.00000 2.17243e+39
