# t[days] u g r i z y J H K
0.51724 -13.315 -12.760 -12.874 -12.947 -14.167 -12.790 -12.757 -13.888 -3.350 
1.03448 -14.282 -15.103 -15.825 -15.676 -15.287 -14.230 -15.153 -14.341 -8.981 
1.55172 -14.282 -15.103 -15.981 -16.424 -16.252 -16.164 -15.574 -14.794 -14.549 
2.06897 -13.824 -15.017 -15.981 -16.489 -16.608 -16.164 -15.574 -14.921 -14.613 
2.58621 -13.495 -14.884 -15.979 -16.514 -16.608 -16.188 -15.489 -15.025 -14.592 
3.10345 -12.778 -14.747 -15.876 -16.514 -16.462 -16.136 -15.150 -15.141 -14.592 
3.62069 -12.390 -14.541 -15.696 -16.293 -16.344 -15.992 -15.086 -15.025 -14.536 
4.13793 -11.740 -14.191 -15.482 -16.027 -15.914 -15.719 -14.849 -14.720 -14.341 
4.65517 -11.297 -13.828 -15.264 -15.736 -15.686 -15.318 -14.623 -14.443 -13.932 
5.17241 -10.687 -13.407 -14.887 -15.437 -15.340 -14.858 -14.456 -14.156 -13.755 
5.68966 -9.713 -12.956 -14.573 -15.189 -14.931 -14.495 -14.160 -14.007 -13.749 
6.20690 -9.195 -12.614 -14.264 -14.768 -14.655 -14.252 -13.656 -13.809 -13.625 
6.72414 -8.664 -12.296 -13.882 -14.377 -14.200 -13.943 -13.523 -13.582 -13.470 
7.24138 -8.388 -11.869 -13.608 -14.110 -14.022 -13.751 -13.325 -13.467 -13.466 
7.75862 -7.417 -11.489 -13.250 -13.857 -13.726 -13.263 -13.138 -13.435 -13.294 
8.27586 -7.282 -11.288 -13.027 -13.638 -13.544 -13.160 -13.033 -13.385 -13.289 
8.79310 -6.893 -10.864 -12.766 -13.362 -13.360 -12.996 -12.926 -13.237 -13.185 
9.31034 -6.237 -10.480 -12.448 -13.100 -13.040 -12.779 -12.865 -13.226 -13.223 
9.82759 -5.004 -10.153 -12.103 -12.891 -12.814 -12.686 -12.775 -13.178 -13.185 
10.34483 -4.939 -9.853 -11.948 -12.714 -12.803 -12.443 -12.615 -13.074 -13.131 
10.86207 -4.257 -9.493 -11.720 -12.470 -12.538 -12.314 -12.517 -13.003 -13.131 
11.37931 -4.119 -9.128 -11.387 -12.246 -12.348 -12.033 -12.425 -12.869 -13.131 
11.89655 -3.832 -8.705 -11.115 -12.065 -12.084 -11.983 -12.304 -12.795 -13.098 
12.41379 -3.180 -8.398 -10.801 -11.801 -11.837 -11.779 -12.216 -12.704 -13.070 
12.93103 -3.180 -8.123 -10.559 -11.479 -11.778 -11.473 -12.018 -12.692 -13.020 
13.44828 -3.180 -7.710 -10.234 -11.361 -11.482 -11.408 -11.892 -12.617 -12.943 
13.96552 -2.292 -7.508 -10.137 -11.139 -11.336 -11.214 -11.743 -12.411 -12.816 
14.48276 -0.842 -6.988 -9.715 -10.891 -10.879 -10.797 -11.587 -12.351 -12.806 
15.00000 0.000 -6.222 -9.271 -10.400 -10.805 -10.581 -11.259 -12.075 -12.410 
