# t[days] Lbol[erg/s]
0.51724 6.34159e+40
1.03448 1.82642e+41
1.55172 1.82642e+41
2.06897 1.32372e+41
2.58621 8.82321e+40
3.10345 5.07754e+40
3.62069 3.24992e+40
4.13793 2.10225e+40
4.65517 1.49452e+40
5.17241 1.15026e+40
5.68966 9.46708e+39
6.20690 8.18892e+39
6.72414 6.91080e+39
7.24138 5.93902e+39
7.75862 5.11474e+39
8.27586 4.62812e+39
8.79310 4.01666e+39
9.31034 3.55409e+39
9.82759 3.26637e+39
10.34483 3.00194e+39
10.86207 2.75891e+39
11.37931 2.53557e+39
11.89655 2.33030e+39
12.41379 2.14165e+39
12.93103 1.96827e+39
13.44828 1.80893e+39
13.96552 1.66249e+39
14.48276 1.52790e+39
15.00000 1.40421e+39
