# t[days] Lbol[erg/s]
0.51724 1.16943e+41
1.03448 5.84939e+41
1.55172 8.15466e+41
2.06897 8.15466e+41
2.58621 7.20250e+41
3.10345 6.13996e+41
3.62069 4.89429e+41
4.13793 3.74158e+41
4.65517 2.76784e+41
5.17241 2.04608e+41
5.68966 1.45379e+41
6.20690 1.17722e+41
6.72414 8.78711e+40
7.24138 7.17057e+40
7.75862 5.90805e+40
8.27586 5.15388e+40
8.79310 4.47518e+40
9.31034 3.93286e+40
9.82759 3.34242e+40
10.34483 2.84062e+40
10.86207 2.41416e+40
11.37931 2.05172e+40
11.89655 1.74370e+40
12.41379 1.48191e+40
12.93103 1.25943e+40
13.44828 1.07036e+40
13.96552 9.09663e+39
14.48276 7.73095e+39
15.00000 6.57030e+39
