# t[days] Lbol[erg/s]
0.51724 3.55880e+40
1.03448 3.55880e+40
1.55172 2.34269e+40
2.06897 9.48610e+39
2.58621 4.66233e+39
3.10345 3.08470e+39
3.62069 2.22587e+39
4.13793 1.71961e+39
4.65517 1.35676e+39
5.17241 1.09642e+39
5.68966 9.17650e+38
6.20690 7.69698e+38
6.72414 6.55175e+38
7.24138 5.75329e+38
7.75862 4.91417e+38
8.27586 4.41467e+38
8.79310 3.84891e+38
9.31034 3.48793e+38
9.82759 3.11438e+38
10.34483 2.78084e+38
10.86207 2.48302e+38
11.37931 2.21709e+38
11.89655 1.97965e+38
12.41379 1.76763e+38
12.93103 1.57832e+38
13.44828 1.40929e+38
13.96552 1.25836e+38
14.48276 1.12359e+38
15.00000 1.00326e+38
