# t[days] Lbol[erg/s]
0.51724 3.01376e+40
1.03448 1.65061e+41
1.55172 2.87519e+41
2.06897 2.87519e+41
2.58621 2.65774e+41
3.10345 2.38874e+41
3.62069 1.96184e+41
4.13793 1.65328e+41
4.65517 1.31426e+41
5.17241 1.03551e+41
5.68966 7.46007e+40
6.20690 5.53883e+40
6.72414 4.13914e+40
7.24138 3.32908e+40
7.75862 2.78852e+40
8.27586 2.18357e+40
8.79310 1.89620e+40
9.31034 1.61067e+40
9.82759 1.39389e+40
10.34483 1.20629e+40
10.86207 1.04394e+40
11.37931 9.03442e+39
11.89655 7.81851e+39
12.41379 6.76625e+39
12.93103 5.85560e+39
13.44828 5.06752e+39
13.96552 4.38550e+39
14.48276 3.79527e+39
15.00000 3.28448e+39
