# t[days] Lbol[erg/s]
0.51724 2.53396e+40
1.03448 2.93995e+41
1.55172 5.56274e+41
2.06897 5.56274e+41
2.58621 5.16692e+41
3.10345 4.53142e+41
3.62069 3.93834e+41
4.13793 3.33216e+41
4.65517 2.74509e+41
5.17241 2.24568e+41
5.68966 1.64886e+41
6.20690 1.31248e+41
6.72414 1.00592e+41
7.24138 7.99793e+40
7.75862 6.10200e+40
8.27586 5.14811e+40
8.79310 4.16152e+40
9.31034 3.60237e+40
9.82759 3.14150e+40
10.34483 2.73960e+40
10.86207 2.38912e+40
11.37931 2.08347e+40
11.89655 1.81692e+40
12.41379 1.58448e+40
12.93103 1.38177e+40
13.44828 1.20500e+40
13.96552 1.05084e+40
14.48276 9.16400e+39
15.00000 7.99162e+39
