# t[days] Lbol[erg/s]
0.51724 1.22301e+41
1.03448 4.92039e+41
1.55172 5.84105e+41
2.06897 5.84105e+41
2.58621 5.14804e+41
3.10345 4.39954e+41
3.62069 3.53671e+41
4.13793 2.68939e+41
4.65517 1.97598e+41
5.17241 1.41806e+41
5.68966 1.04256e+41
6.20690 8.00336e+40
6.72414 6.13410e+40
7.24138 4.96137e+40
7.75862 4.13766e+40
8.27586 3.51709e+40
8.79310 3.02115e+40
9.31034 2.71404e+40
9.82759 2.30741e+40
10.34483 1.96170e+40
10.86207 1.66779e+40
11.37931 1.41792e+40
11.89655 1.20548e+40
12.41379 1.02487e+40
12.93103 8.71315e+39
13.44828 7.40771e+39
13.96552 6.29785e+39
14.48276 5.35427e+39
15.00000 4.55207e+39
