# t[days] u g r i z y J H K
0.51724 -12.833 -13.841 -14.107 -13.892 -14.135 -13.462 -13.294 -11.322 -10.764 
1.03448 -13.758 -15.045 -15.723 -15.631 -15.287 -14.831 -13.557 -13.583 -12.631 
1.55172 -13.758 -15.045 -15.772 -16.022 -15.512 -14.831 -13.849 -13.611 -13.005 
2.06897 -13.078 -14.932 -15.772 -16.022 -15.512 -14.687 -13.849 -13.611 -13.005 
2.58621 -12.299 -14.508 -15.441 -15.456 -14.939 -14.022 -13.401 -12.982 -12.813 
3.10345 -11.477 -13.936 -14.927 -15.033 -14.429 -13.700 -13.100 -12.938 -12.522 
3.62069 -10.579 -13.255 -14.381 -14.456 -13.847 -13.305 -12.770 -12.779 -12.522 
4.13793 -9.867 -12.799 -13.943 -13.923 -13.367 -13.090 -12.518 -12.689 -12.522 
4.65517 -9.071 -12.196 -13.482 -13.566 -13.137 -12.540 -12.475 -12.661 -12.566 
5.17241 -8.264 -11.685 -13.034 -13.163 -12.879 -12.344 -12.150 -12.589 -12.609 
5.68966 -7.555 -11.281 -12.598 -12.800 -12.488 -12.176 -12.137 -12.435 -12.609 
6.20690 -6.776 -10.758 -12.285 -12.540 -12.287 -12.012 -12.049 -12.464 -12.587 
6.72414 -6.373 -10.351 -11.860 -12.267 -12.179 -11.668 -11.891 -12.435 -12.527 
7.24138 -5.480 -9.659 -11.409 -11.866 -11.697 -11.547 -11.705 -12.384 -12.527 
7.75862 -4.439 -9.300 -11.043 -11.594 -11.451 -11.304 -11.681 -12.237 -12.551 
8.27586 -4.120 -8.680 -10.453 -11.220 -11.189 -10.901 -11.396 -12.160 -12.551 
8.79310 -1.275 -8.226 -10.055 -10.959 -10.962 -10.716 -11.336 -12.107 -12.408 
9.31034 -0.277 -7.272 -9.432 -10.281 -10.401 -10.424 -11.013 -11.908 -12.386 
9.82759 0.790 -6.542 -9.097 -9.896 -10.166 -10.250 -10.850 -11.819 -12.367 
10.34483 2.044 -6.035 -8.431 -9.542 -9.760 -9.561 -10.660 -11.604 -12.212 
10.86207 3.298 -5.150 -8.020 -9.382 -9.409 -9.561 -10.398 -11.473 -12.012 
11.37931 4.552 -5.134 -7.213 -8.790 -9.389 -9.561 -10.388 -11.335 -11.978 
11.89655 5.806 -5.012 -7.153 -8.122 -8.470 -8.821 -9.993 -11.323 -11.894 
12.41379 7.060 -4.874 -6.617 -7.771 -8.392 -8.639 -9.649 -10.863 -11.787 
12.93103 8.314 -3.072 -5.590 -7.633 -7.816 -8.236 -9.488 -10.682 -11.597 
13.44828 9.568 -2.313 -4.988 -7.106 -7.707 -8.139 -9.300 -10.649 -11.423 
13.96552 10.822 0.080 -4.988 -6.466 -7.071 -7.745 -9.085 -10.359 -11.219 
14.48276 12.076 1.123 -4.460 -6.304 -6.326 -6.693 -8.323 -10.251 -10.931 
15.00000 12.076 1.123 -4.460 -5.747 -6.206 -6.497 -7.926 -9.717 -10.858 
