# t[days] Lbol[erg/s]
0.51724 7.41615e+40
1.03448 8.19557e+41
1.55172 8.73187e+41
2.06897 8.73187e+41
2.58621 7.74593e+41
3.10345 6.27021e+41
3.62069 4.75537e+41
4.13793 3.42733e+41
4.65517 2.45799e+41
5.17241 1.78042e+41
5.68966 1.32918e+41
6.20690 1.02271e+41
6.72414 8.09312e+40
7.24138 6.65675e+40
7.75862 5.69352e+40
8.27586 4.78823e+40
8.79310 4.26970e+40
9.31034 3.73734e+40
9.82759 3.31238e+40
10.34483 2.93574e+40
10.86207 2.60193e+40
11.37931 2.30607e+40
11.89655 2.04386e+40
12.41379 1.81146e+40
12.93103 1.60548e+40
13.44828 1.42293e+40
13.96552 1.26113e+40
14.48276 1.11773e+40
15.00000 9.90639e+39
