# t[days] Lbol[erg/s]
0.51724 4.38907e+40
1.03448 2.68533e+41
1.55172 6.07756e+41
2.06897 6.07756e+41
2.58621 5.54330e+41
3.10345 5.00692e+41
3.62069 4.64807e+41
4.13793 3.86184e+41
4.65517 3.27738e+41
5.17241 2.65235e+41
5.68966 2.13811e+41
6.20690 1.63475e+41
6.72414 1.26361e+41
7.24138 1.01980e+41
7.75862 7.83842e+40
8.27586 6.39330e+40
8.79310 5.23655e+40
9.31034 4.45549e+40
9.82759 3.76957e+40
10.34483 3.18924e+40
10.86207 2.69825e+40
11.37931 2.28285e+40
11.89655 1.93141e+40
12.41379 1.63406e+40
12.93103 1.38250e+40
13.44828 1.16966e+40
13.96552 9.89592e+39
14.48276 8.37243e+39
15.00000 7.08349e+39
